Date,Ticker,Timeframe,Action,Result,Reasoning,Confidence,Entry_Price,Entry_Signal_Volume,Exit_Price,Exit_Signal_Price,ADX,ROC_10,Market_Regime_Score,VWAP_Distance_Percent,Volume_Change_Percent,Market_Regime,Sub_Regime,profit_rate
2025-06-23,7011.T,1d,BUY,WIN,強いトレンドとブルマーケット環境のため。ただし、過去の類似局面の勝率が低いため、リスク管理は徹底する。,60,3436.9574931838124,0,4111.175702839872,3433.29052734375,40.439570855255035,-0.7206647389356169,63.95919288685117,1.1383067082985183,54.03225945817836,Overheated Trend,Bullish,0.10680616192709569
2021-09-03,4483.T,1d,BUY,LOSS,Strong trend indicated by ADX and positive ROC(10) suggests upward momentum. Past performance of similar situations also slightly favors a bullish outlook.,65,7323.910418156331,0,9342.416858397384,7389.091796875,46.78735200876046,12.631569075802274,73.82443901246197,11.533232701481378,79.53668521803672,Overheated Trend,Unknown,-0.8821297733266198
2024-12-03,9166.T,1d,BUY,LOSS,Strong trend indicated by ADX and bullish market regime suggest a potential rebound from the recent pullback.,60,1253.125,0,1532.5,1312.0,49.24387090522727,-4.373177842565601,26.379764837006093,-5.627250187016867,28.711256117455136,Overheated Trend,Bullish,-4.487423780487805
2025-08-15,5713.T,1d,BUY,WIN,Strong ROC(10) and Bullish Market Regime suggest upward momentum. Similar past setups have a slightly positive win rate.,70,4157.81429210337,0,5550.0,3638.673095703125,18.694052792766684,9.985091800327828,54.94385315681776,4.597563319498734,62.51786485298488,Range/Weak,Bullish,14.26732170618167
2022-12-05,7011.T,1d,BUY,WIN,Bullish market regime and slightly positive win rate in similar past situations offset weak trend strength and negative momentum.,60,511.2869667108055,0,543.0727436190467,496.3762512207031,11.343630937433725,-0.24947356594555714,67.33689361081522,-1.3636672391964584,60.88668505203117,Range/Weak,Bullish,3.00391395709071
2023-08-28,8411.T,1d,BUY,WIN,テクニカル指標が買いを示唆しており、上昇トレンドが継続する可能性が高いと判断したため。,65,2381.918334999817,0,2488.5227993566787,2177.379638671875,28.8801177290932,2.9341829479982318,47.54988765159951,1.4137359927510327,51.97571403832974,Trend Start/Growth,Bullish,9.39380035962417
2024-02-02,4568.T,1d,BUY,WIN,"Strong trend confirmed by ADX, positive ROC, and bullish market regime.",70,4707.5005506912785,0,5378.6940047369135,4358.34765625,48.13307895682329,3.258368149408253,48.376230847359565,2.5879097833741835,48.36794157232325,Overheated Trend,Bullish,8.011129950603706
2024-02-13,4063.T,1d,BUY,WIN,"Positive ROC(10) in a Bullish market regime, with a slightly favorable historical win rate.",60,6162.230476101848,0,6660.8459420045865,5760.67919921875,5.4523829662820456,5.998933170796272,47.348117374470554,2.881454385872261,57.114393175864954,Range/Weak,Bullish,6.970554391182817
2025-05-19,7735.T,1d,BUY,LOSS,"Positive ROC(10), high ADX, Recovery market regime, and slightly above average historical win rate.",70,9919.076247094012,0,12584.418027550346,10478.7568359375,44.98576791347086,10.11036129015177,68.6158991810129,7.071408629725602,69.99446080352595,Overheated Trend,Recovery,-5.341097208440141
2023-07-05,9983.T,1d,BUY,LOSS,Strong trend indicated by ADX and Bullish Market Regime.  Similar past performance suggests slightly positive expectancy.,65,33436.580811533444,0,35593.57692307692,34832.53125,45.65992679889854,-4.058048512555279,51.10219572129111,-1.1844857678246434,42.564068521340886,Overheated Trend,Bullish,-4.0076055008679745
2021-09-10,5401.T,1d,BUY,LOSS,"Strong positive ROC(10) suggests upward momentum, and similar past patterns have shown a slightly positive win rate.",60,310.95033537621435,0,339.2564771355108,327.857666015625,20.84858277463308,11.699023448161139,78.68247635808922,7.027715034305825,80.76927732475801,Trend Start/Growth,Unknown,-5.156911791900843
2024-01-15,9432.T,1d,BUY,WIN,"Bullish trend confirmed by ROC, market regime, and recent price action. ADX indicates strengthening trend. Historical data suggests a slight edge towards winning trades.",65,175.20701696816354,0,180.60732176002557,171.3382110595703,22.506031073538203,7.14285646130195,78.96467148672878,5.795972080548478,92.0243319365666,Trend Start/Growth,Bullish,2.257993639987368
2025-07-29,7203.T,1d,BUY,WIN,"Strong trend (ADX), positive momentum (ROC), bullish market regime, and a slightly favorable win rate in similar past situations.",65,2892.4517820877923,0,3218.0,2699.955078125,38.3935782532741,8.295476322651707,74.17178324097881,3.4077987436734194,70.96285298125264,Trend Start/Growth,Bullish,7.129626174983354
2025-07-23,8035.T,1d,BUY,LOSS,"Strong trend (ADX > 25), positive momentum (ROC(10) > 0), bullish market regime, and slightly positive historical win rate in similar situations.",65,26347.12065525236,0,31750.0,27741.330078125,36.63080906517052,2.769114133823636,71.10100840582831,3.0279730163325578,65.78655072418476,Trend Start/Growth,Bullish,-5.025748293056866
2024-11-08,2222.T,1d,BUY,LOSS,"Strong trend (high ADX), positive momentum (ROC), and a bullish market regime suggest a high probability of continued upward movement.",65,2072.7618636740135,0,2558.5682520021983,2176.412353515625,48.698467009403366,12.30573526044585,73.52820735137588,8.42131071244312,69.05916548624415,Overheated Trend,Bullish,-4.762447229918618
2022-04-06,7011.T,1d,BUY,WIN,"Strong trend confirmed by ADX and ROC, recovery market regime, and slightly positive historical data.",80,415.42756111974444,0,534.8100286449715,367.72906494140625,46.57984393152179,2.2294290539955908,73.9058900874356,3.0500699371732574,71.61597743052813,Overheated Trend,Recovery,12.971097671036267
2022-01-12,6857.T,1d,BUY,LOSS,Trending market (ADX > 25) in a 'Recovery' regime with a slightly positive historical win rate.,60,2481.2226661504305,0,2658.0900906083316,2593.023193359375,25.965442482152078,-1.0119573866765985,53.050245374078784,0.5177327956359075,60.93749938166197,Trend Start/Growth,Recovery,-4.311589942398548
2023-03-29,5411.T,1d,BUY,LOSS,Strong trend (ADX > 40) in a bullish market regime with a recent pullback (negative ROC(10)) suggesting a buying opportunity.,65,1427.8160951019656,0,1841.3891188010773,1431.8941650390625,41.6691601170755,-2.271363564637363,41.386575975387096,-3.924008803975545,29.638027314456835,Overheated Trend,Bullish,-0.2848024691116483
2023-10-13,6758.T,1d,BUY,LOSS,"Positive ROC(10) and bullish market regime outweigh the weak ADX. Historical win rate is slightly positive, justifying a cautious buy.",60,2436.7200389816076,0,2879.827683118032,2538.119873046875,16.529448284427385,5.112487360331719,56.420761291650166,3.038674821301448,65.60601023719259,Range/Weak,Bullish,-3.995076636925838
2023-10-19,8031.T,1d,BUY,LOSS,Positive ROC(10) and bullish market regime suggest upward potential. Similar past situations have a slight winning edge.,65,2562.345154613994,0,2882.6510062661396,2575.243408203125,22.001353126462753,7.944673759485799,42.30062282625154,1.2733188659545058,47.15383650228734,Trend Start/Growth,Bullish,-0.5008557073884793
2023-11-20,3993.T,1d,BUY,WIN,Bullish market regime and strong ROC(10) indicate upward momentum. Past similar scenarios show a slightly positive win rate.,60,5503.214285714285,0,6030.0,3000.0,18.096200934451552,13.89521640091116,68.39596054310331,10.410770513062651,69.04347826086956,Range/Weak,Bullish,83.44047619047618
2021-11-09,8766.T,1d,BUY,LOSS,ADXがトレンド発生の可能性を示唆し、類似局面の勝率も50%を超えているため。,65,1702.4176345877831,0,2064.452880859375,1737.0303955078125,21.561271641286194,-1.1930435362255687,35.14280191098463,-1.566182825931808,35.18852054481219,Trend Start/Growth,Bullish,-1.9926399105935324
2023-07-07,9432.T,1d,BUY,LOSS,"Strong trend (ADX > 25), positive ROC, bullish market regime, and slightly favorable historical performance in similar situations.",60,147.6837816169916,0,170.7764464390366,153.48532104492188,41.904980885299544,0.8495217905768238,48.80306907667144,-0.7358588331050888,54.71009438926548,Overheated Trend,Bullish,-3.7798659757386694
2025-06-20,4063.T,1d,BUY,WIN,Strong trend (ADX > 25) in a Bullish market regime with a recent pullback (ROC negative) offers a buying opportunity. Win rate in similar historical instances is slightly above 50% and hence the confidence is moderate.,60,4633.150055916005,0,5000.19677568459,4359.3486328125,30.67617337170747,-2.585631708394087,30.21165784876888,-3.1325661535093983,36.265437625099146,Trend Start/Growth,Bullish,6.280787479180297
2024-02-27,5401.T,1d,BUY,LOSS,"Positive ROC, bullish market regime, and a slightly favorable historical win rate suggest potential upward momentum despite a weak trend based on the ADX.",65,613.5558803589689,0,648.4413388801297,628.3829345703125,17.135464039351785,4.807412259872934,63.255027851790196,4.61562034690555,61.15484005250008,Range/Weak,Bullish,-2.3595571101055284
2025-06-24,5713.T,1d,BUY,WIN,"Bullish market regime, strong trend (ADX > 25), similar past situations show slightly positive win rate.",60,3540.5572870755736,0,4414.726037092673,3294.527587890625,31.379564468333353,-0.1792712569774091,36.53647535631705,-0.3793298388594234,47.18747219503514,Trend Start/Growth,Bullish,7.467829381343052
2023-08-02,7011.T,1d,BUY,WIN,Positive ROC(10) and bullish market regime suggest potential upward movement despite a weak trend (ADX < 20). Historical win rate is slightly positive.,60,729.2340869943113,0,897.6020431448544,653.9644165039062,18.546728118835635,2.149568270171942,50.56226386523119,2.4218280419503935,71.14164377050086,Range/Weak,Bullish,11.509750162370711
2023-07-20,7735.T,1d,BUY,LOSS,"Bullish market regime and slightly positive historical win rate suggest a potential upside, but weak trend strength and recent pullback warrant caution.",60,6965.788647046611,0,7506.962243159082,7364.5322265625,13.416249805023568,-4.235737659889782,42.45388219058276,-1.4940370826447664,43.31286886053125,Range/Weak,Bullish,-5.414377549706347
2023-12-14,3993.T,1d,BUY,WIN,"ADX, ROC, Market Regimeが強気を示唆。類似局面の勝率も50%を超えており、買いエントリーの優位性が高いと判断。",70,5519.107142857143,0,6850.0,3285.0,34.00619952011063,4.784688995215314,65.40888578474213,7.190321480001023,59.24556213017752,Trend Start/Growth,Bullish,68.00934985866493
2023-12-28,6920.T,1d,BUY,LOSS,Strong upward trend confirmed by ADX and ROC in a Bullish market. The image shows a strong upward trend since October.,65,33347.780504640235,0,42870.26463114515,36373.28515625,36.774557257447505,12.05001141370774,59.777800247081345,6.833342294613096,68.11560449494087,Trend Start/Growth,Bullish,-8.317930697249363
2024-03-29,7735.T,1d,BUY,LOSS,"Bullish market regime, positive ROC, and acceptable historical win rate suggest potential for upward price movement.",65,17520.97311767935,0,19259.522548390858,19134.4609375,11.589395855182266,10.625714287972677,66.17540181672356,6.668694659638327,66.80242915573089,Range/Weak,Bullish,-8.432366216591515
2023-07-27,8411.T,1d,BUY,WIN,"Bullish market regime, positive ROC, strong trend strength indicated by ADX, and a slightly favorable historical win rate.",65,2142.1896975321933,0,2486.8037305281973,2071.956298828125,39.34772666946726,0.9337528116827531,52.41523257863946,1.4121644522110426,56.250084716432646,Trend Start/Growth,Bullish,3.389714288076035
2024-04-23,2768.T,1d,BUY,WIN,Strong trend (ADX > 25) in a bullish market regime with a decent historical win rate. The negative ROC suggests a possible entry point on a pullback.,60,3935.041756792949,0,4131.184594966252,3626.032958984375,32.32143407467479,-3.516205348517931,46.538616459004764,-1.549156518039921,46.204616773417015,Trend Start/Growth,Bullish,8.521952263090434
2025-07-16,6963.T,1d,BUY,WIN,"Strong trend (ADX > 25), positive momentum (ROC > 0), bullish market regime, and slightly above-average historical win rate.",65,2062.70516606377,0,2391.0,1856.517578125,44.828171354263986,1.2129373955001022,49.80653476512059,2.1972516839455642,57.88497752475987,Overheated Trend,Bullish,11.106147895836791
2023-02-21,4661.T,1d,BUY,WIN,"Strong bullish trend confirmed by high ADX value and bullish market regime. Despite negative ROC suggesting short term weakness, the overall outlook suggests upward momentum. Similar historical patterns have a slight winning edge.",65,4286.027846242234,0,5499.032091143201,4186.25,47.283495262768966,-2.0393911008845356,45.13032031422098,-1.6531721980293173,40.449425753456225,Overheated Trend,Bullish,2.38346601952186
2024-02-26,8002.T,1d,BUY,LOSS,"Bullish market regime and positive ROC(10) suggest potential for continued upward movement, although ADX indicates trend is not strong. Similar historical scenarios also support a buy, albeit with moderate confidence.",60,2318.633225021843,0,2971.6195666743256,2379.729248046875,22.622270469143448,6.8777554486173065,66.48406158111153,4.059441656892909,63.15121192792218,Trend Start/Growth,Bullish,-2.567351856316246
2024-10-15,7532.T,1d,BUY,LOSS,"Positive ROC, bullish market regime, and slightly above average historical win rate suggest a buy opportunity.",65,719.1052179305191,0,871.9666116821257,771.863037109375,20.855125371611262,5.223270092777366,60.677007502150424,3.5672243042400122,61.50672379395595,Trend Start/Growth,Bullish,-6.8351270422837995
2025-08-29,7532.T,1d,BUY,LOSS,"Strong bullish trend, positive momentum, and slightly favorable historical performance support a buy recommendation.",65,1041.528551374163,0,1108.5999755859375,1067.199951171875,47.98354676805128,1.8126312616937534,49.618552725219736,-0.8002936085774129,47.414860693029,Overheated Trend,Bullish,-2.4054910956023385
2023-06-15,6506.T,1d,BUY,LOSS,"Strong trend (ADX > 40), positive ROC, and bullish market regime suggest continued upward momentum.",70,6124.1342455238,0,6608.63598410146,6486.271484375,41.12342110651732,14.684828076582912,63.410726910106824,9.532196727006829,72.43096029531007,Overheated Trend,Bullish,-5.583134158407718
2023-01-27,9107.T,1d,BUY,WIN,Bullish market regime with potential reversal after ROC dip and slightly positive historical win rate.,60,865.6063664059046,0,1027.144611614267,721.9584350585938,20.053594706819542,-2.340882838042002,56.01483901237645,-2.036183191424807,49.264721950901055,Trend Start/Growth,Bullish,19.896980819353193
2021-11-15,8001.T,1d,BUY,LOSS,Positive ROC(10) and bullish market regime suggest upward potential. Low ADX indicates potential for trend initiation. Historical win rate is slightly positive.,65,2906.8936529416987,0,3462.6802490802584,3007.462890625,11.325521149385494,4.133251955684125,67.33977885038854,1.5850769904018478,62.04986864585472,Range/Weak,Bullish,-3.343989313943
2022-11-09,6501.T,1d,BUY,LOSS,"Strong trend (ADX > 25), positive momentum (ROC > 0), bullish market regime, and slightly favorable historical win rate.",65,1357.3546772680018,0,1430.1040749941276,1369.5504150390625,29.13616739365807,8.765804785601294,57.84594586488817,8.312023259105594,74.53109035596641,Trend Start/Growth,Bullish,-0.8904920649243059
2025-06-03,9983.T,1d,BUY,LOSS,Market recovery phase and slightly positive historical win rate suggest a potential buying opportunity.,60,47085.98165517204,0,49864.56286601373,47925.27734375,15.79561725436108,0.3749229733608139,46.01163647563027,0.2508954495214262,44.49214520235579,Range/Weak,Recovery,-1.7512589078160241
2024-07-31,6501.T,1d,BUY,LOSS,"Bullish market regime, ADX indicates trending market, and similar past situations showed a slightly better than average win rate (53%). Recent price decline (ROC negative) provides a potential buying opportunity in an uptrend.",60,3131.942824459831,0,4095.555991854598,3232.4296875,34.95832039581463,-13.632784185287761,31.14626064075027,-6.776759225927033,27.194497588431304,Trend Start/Growth,Bullish,-3.1087099412790806
2021-10-04,3092.T,1d,BUY,LOSS,過去の類似局面でわずかに高い勝率が見られるため。,53,1191.909258814761,0,1294.5113541528635,1217.6544189453125,8.559624375832803,-2.861389539264203,44.63826843090853,-2.4210575244828587,44.052653934793014,Range/Weak,Unknown,-2.114324042190152
2021-09-17,8001.T,1d,BUY,LOSS,強いトレンドとプラスのROC、そして過去の類似局面の勝率が買いを支持する。ただし、Market Regimeが不明なため、慎重な姿勢を保つ。,65,3000.5546633987015,0,3140.197390891234,3123.85498046875,46.97967122292597,6.339721706673362,72.61043748281556,4.259314418230735,80.80572793494431,Overheated Trend,Unknown,-3.947056372365491
2024-04-22,1605.T,1d,BUY,WIN,"Strong ADX, bullish market regime, and positive win rate in similar historical contexts outweigh the negative ROC(10), suggesting a potential continuation of the uptrend after a pullback.",60,2179.897245679823,0,2392.478835523141,2238.95849609375,44.785524654894424,-2.865840767653094,65.75094708790675,-1.668325001955965,55.73195019755362,Overheated Trend,Bullish,3.1279693513328324
2022-04-01,8001.T,1d,BUY,LOSS,"Strong trend (ADX > 25), positive momentum (ROC > 0), recovery market regime, and slightly positive historical勝率.",60,3605.0543078842425,0,3796.1885965809606,3739.218994140625,39.51528912362935,5.542528753849951,77.65549337801959,4.49141839833686,79.17595819590773,Trend Start/Growth,Recovery,-3.5880403492445687
2025-02-04,6758.T,1d,BUY,LOSS,"Strong bullish trend indicated by ADX, ROC, and market regime, supported by slightly favorable historical data.",70,3303.467477339084,0,3882.3876008064517,3455.762451171875,30.9796412911818,7.418848881925344,57.42722244274262,4.8000849666072956,70.04470949802429,Trend Start/Growth,Bullish,-4.406986185672189
2024-04-15,8411.T,1d,BUY,LOSS,"Bullish market regime and positive ROC(10) suggest upward momentum, while similar past situations have resulted in a slightly positive win rate.  A low ADX suggests consolidation, which could precede another upward move.",65,2762.999606150144,0,3382.5827160957533,2878.65283203125,13.035849212248456,3.4553096803544348,50.67235548391592,2.170776968051951,55.710638246196716,Range/Weak,Bullish,-4.017616316709451
2023-07-21,3436.T,1d,BUY,LOSS,"Bullish market regime, positive ROC(10), and slightly positive historical win rate in similar situations suggest a potential upward trend.",65,1904.7203956200915,0,2037.9985225927664,1997.589111328125,22.34197643782739,1.5845495016914457,61.437974428172005,-0.20123453231294658,52.89050997643207,Trend Start/Growth,Bullish,-4.649039944270043
2022-08-19,9101.T,1d,BUY,LOSS,"Strong trend (high ADX) in a bullish market regime, with a recent pullback (negative ROC) providing a potential entry point.",65,2538.8102217682954,0,2714.858415697969,2655.408935546875,48.247042110977766,-2.010978787036022,75.1359083950304,0.8425269685594504,57.33944228259134,Overheated Trend,Bullish,-4.390988981686409
2024-07-31,9166.T,1d,BUY,LOSS,Bullish market regime and strong trend (ADX > 25) suggest potential for upward movement despite negative ROC.,65,861.3571428571429,0,1480.5,1001.0,31.569332947050068,-4.938271604938271,38.240043656031055,-1.0727712056466463,51.731601731601735,Trend Start/Growth,Bullish,-13.950335378906804
2022-04-07,6301.T,1d,BUY,LOSS,Strong trend (high ADX) in a recovery market regime with a pullback (negative ROC). Past similar situations show a slight edge.,65,2405.8644056391045,0,3077.8963179374205,2443.34912109375,42.39919934754864,-3.8791107627898835,55.184471758121546,0.0028660147347359228,57.15007054390308,Overheated Trend,Recovery,-1.5341530660123486
2021-11-01,5411.T,1d,BUY,LOSS,"Positive momentum (ROC), Bullish market regime, Trending market (ADX)",60,1367.356238151027,0,1471.0159184633512,1455.676025390625,24.07008897144642,2.2688616053338384,65.37196469476805,6.022051590127974,60.727966407788976,Trend Start/Growth,Bullish,-6.067269481607203
2025-06-12,6501.T,1d,BUY,WIN,ADX indicates a trending market and market regime is Bullish. Similar historical situations have yielded a slightly better than even win rate (53%).,60,4072.5091724117297,0,4669.57421875,4048.223388671875,34.06384295885324,-0.2449789571131289,65.78599528826038,2.58284973725813,68.63012901400548,Trend Start/Growth,Bullish,0.5999121443696376
2023-04-28,2768.T,1d,BUY,LOSS,"Strong trend (ADX > 25) in a Bullish market. The slightly negative ROC(10) suggests a potential pullback, but the overall context still favors a buy. Similar past situations have shown a slightly positive win rate.",65,2521.0759721290365,0,3047.1334678248354,2577.2314453125,37.44112944039747,-0.5925457734170636,60.81345427398717,0.6937456636016016,66.52179275591291,Trend Start/Growth,Bullish,-2.178906876431288
2025-06-09,4661.T,1d,BUY,LOSS,"Bullish market regime and slightly positive ROC, combined with a slightly above average win rate in similar past situations suggest a possible, though not strongly indicated, buying opportunity.",60,3128.160819731193,0,3706.6579386393228,3229.60302734375,16.88588210018438,1.4420098754563737,52.415223109113114,0.37619686114111955,52.26892055345101,Range/Weak,Bullish,-3.1410116585130323
2022-02-10,8306.T,1d,BUY,LOSS,"Trending market (ADX > 25) with positive momentum (ROC > 0) and recovery market regime suggests a buy, with historical win rate > 50%.",65,618.9021636883837,0,720.157893954235,648.6898803710938,30.495819821397333,9.398845130135424,80.3648619915491,5.233170890493718,77.97807281041696,Trend Start/Growth,Recovery,-4.591981096678975
2022-04-01,7974.T,1d,BUY,LOSS,"Strong trend (ADX > 25) and positive momentum (ROC > 0) in a Recovery market regime, although historical win rate is only slightly above 50%.",65,5700.433210144665,0,6067.593450010212,5884.56787109375,37.211826642085406,6.691920533272144,71.9448973382523,5.432526116490037,68.99919577198497,Trend Start/Growth,Recovery,-3.1291110066653047
2024-03-04,6920.T,1d,BUY,LOSS,"Trending market with positive ROC in a bullish regime, coupled with a slightly positive historical win rate in similar setups.",65,37907.857641217226,0,44452.98153315373,40799.046875,30.146364056773002,3.2640948381378987,54.59997208881039,3.814035355514133,57.5993072454721,Trend Start/Growth,Bullish,-7.08641366706627
2024-02-07,3092.T,1d,BUY,WIN,"Bullish market regime, positive ROC, and slightly above average historical win rate suggests a buy is appropriate.",65,1212.7619890251929,0,1282.879892084119,1067.0594482421875,16.914052084407988,1.9376352374494088,47.06692557961321,3.149118964799919,70.02285515840836,Range/Weak,Bullish,13.654585133286377
2023-11-28,6857.T,1d,BUY,LOSS,"Bullish market regime, positive ROC, and recent price action suggest a potential upward trend.  A similar past performance with slightly positive win rate adds further conviction. Although ADX is below 25, the other factors outweigh the trend strength concern.",65,4244.655694894822,0,7380.38650062322,4484.0595703125,23.72086830721281,5.202024090025548,46.43326997061162,4.893435401500409,63.71033255949113,Trend Start/Growth,Bullish,-5.338998549499506
2024-03-15,7267.T,1d,BUY,WIN,"Bullish market regime and strong trend (ADX > 25) suggest a potential upward movement.  Slightly negative ROC is a minor concern, but the overall setup is favorable for a buy.",70,1705.1947478267678,0,1796.0341796557357,1633.7999267578125,27.21365002549363,-1.2738786317051831,56.28991719182054,0.651546979330003,49.50101042000616,Trend Start/Growth,Bullish,4.369863157640998
2022-05-18,8766.T,1d,BUY,WIN,"Strong trend (ADX > 25), recent pullback (negative ROC), and recovery market regime suggest a potential buying opportunity. Similar past situations have a slightly above-average win rate.",60,2095.431579371361,0,2480.915357471248,2040.03515625,27.582581603900223,-2.0373365546807576,65.1380737573229,0.33135405623653075,54.021605500803375,Trend Start/Growth,Recovery,2.7154641404901447
2025-08-08,6758.T,1d,BUY,WIN,"Positive ROC(10), bullish market regime, and above-average historical win rate suggest upward potential despite the low ADX.",65,4134.570843282564,0,4648.0,3983.19775390625,18.804873279582846,7.7981657134743365,77.27991734522939,7.595836654908992,72.02868520858719,Range/Weak,Bullish,3.8002905888331857
2024-06-25,7012.T,1d,BUY,LOSS,"Bullish market regime, positive ROC(10), and slightly positive win rate in similar historical scenarios.",60,5818.473573333241,0,6530.141069255892,5862.45166015625,15.596917484246905,5.657739459791489,65.84971627210997,4.729911826656577,64.25248464082702,Range/Weak,Bullish,-0.7501654490714721
2025-08-07,6981.T,1d,BUY,WIN,"Positive ROC, bullish market regime and upward price trend suggest a potential buy opportunity.",65,2778.627559587516,0,3544.0,2333.783447265625,12.152420499229015,4.449859696245451,62.55071037541263,5.8369188758790385,68.0242775520748,Range/Weak,Bullish,19.061070676591353
2021-09-07,6506.T,1d,BUY,LOSS,"Positive ROC(10) indicates upward momentum, and the historical win rate is slightly favorable.",60,5483.787689411652,0,5803.046875,5500.607421875,19.211371050568232,7.311483099259974,52.60332915025142,6.1230583338703415,67.1045548355986,Range/Weak,Unknown,-0.3057795471179982
2025-08-25,6981.T,1d,BUY,WIN,上昇トレンド継続の可能性が高く、過去の類似局面での勝率もやや高いため。,65,2699.0161383022146,0,3544.0,2402.54052734375,22.78322559116026,0.8513245285586724,77.00405642927447,4.6277792688740975,70.01271835368813,Trend Start/Growth,Bullish,12.34008781888263
2023-04-20,1605.T,1d,BUY,WIN,"Strong trend, positive momentum, and bullish market regime suggest potential upward movement.",65,1344.953122653542,0,1570.4040796700776,1321.6256103515625,37.777261590186626,2.437348320347432,63.3782774332958,1.3115273299069445,61.34973799689005,Trend Start/Growth,Bullish,1.7650620659336573
2023-01-31,6503.T,1d,BUY,WIN,Strong uptrend confirmed by ADX and ROC in a bullish market regime.,65,1450.628962761326,0,1637.4344544073547,1337.6607666015625,42.535373537979225,9.692321229101442,81.53284460081625,6.155950061538625,87.00279663409795,Overheated Trend,Bullish,8.445205165639154
2025-05-29,7735.T,1d,BUY,LOSS,Strong uptrend confirmed by ADX and current bullish market conditions. Historical data suggests a slightly positive probability of success.,60,10147.336557641693,0,12584.418027550346,10592.7109375,49.266713633023855,-3.4326954767205264,57.30367336835965,3.026529973197907,60.36789683489271,Overheated Trend,Bullish,-4.204536331503262
2024-04-22,7012.T,1d,BUY,WIN,"Bullish market regime with positive ROC(10) and acceptable historical win rate suggest a potential buy opportunity. ADX is low, but could signal early stage of an upward trend.",60,5382.024606586719,0,6530.141069255892,4616.48583984375,13.546347504779845,0.3803694699193727,55.6033911367727,-1.5584558860603182,49.13792319376188,Range/Weak,Bullish,16.582716665906183
2023-05-10,8766.T,1d,BUY,WIN,"Strong trend (ADX > 30), positive momentum (ROC > 0), bullish market regime and a slightly positive historical win rate suggest a buying opportunity.",65,2980.592867997838,0,3167.175304030138,2551.978759765625,36.236169929197146,3.1431261285236323,65.89622527370017,3.1060653732325205,72.88973937463612,Trend Start/Growth,Bullish,16.79536346421539
2023-06-07,8316.T,1d,BUY,WIN,ROC(10)がプラス、マーケットレジームが強気、類似局面の勝率が50%超えなので、買いでエントリー。ADXが低いため、トレンドの強さに注意。,60,1803.2486511688105,0,2086.850200719918,1736.8514404296875,10.75201990786697,0.7089689125724608,63.289887128926225,-0.07486011026432775,46.050674632152734,Range/Weak,Bullish,3.822849162199889
2024-04-11,6920.T,1d,BUY,LOSS,"Bullish market regime and slightly positive similar situation win rate offset the negative ROC(10). ADX confirms a trending market, but requires a cautious approach.",60,39702.72519271271,0,44452.98153315373,41082.37109375,24.678840902104906,-2.049848642795782,49.07459829584981,1.8450104211957166,45.41620989425912,Trend Start/Growth,Bullish,-3.3582431206050396
2023-03-24,9983.T,1d,BUY,WIN,"ADX indicates a trending market, ROC suggests recent pullback, and the overall market regime is bullish. Historical win rate provides a slight edge.",60,30851.67393496021,0,36637.58276287316,26704.94140625,24.986326278875225,-6.379342738949245,43.18032670960575,-2.183691530324751,41.86274163477579,Trend Start/Growth,Bullish,15.527959659704448
2025-02-19,7013.T,1d,BUY,WIN,ADXが高く強気市場のため、上昇トレンド継続の可能性が高い。過去類似局面の勝率が5割を超えている点もBuy判断をサポート。,65,1524.3150835581826,0,1918.009126402512,1360.323486328125,46.1128926535938,-0.39337562948145166,64.45342441099129,5.3883363037175105,59.41218440444552,Overheated Trend,Bullish,12.055338224933138
2023-06-07,5411.T,1d,BUY,WIN,"Strong trend (ADX > 25) and positive momentum (ROC > 0) in a bullish market. While historical win rate is modest, the current trend strength suggests a buy opportunity.",65,1762.7211004119993,0,2106.3562834605787,1670.5430908203125,41.85998976959289,4.78455333357426,48.897621712289954,4.219379189344047,57.208770737610465,Overheated Trend,Bullish,5.51784686657937
2023-06-27,7011.T,1d,BUY,LOSS,"Bullish market regime with a high ADX suggesting a strong trend. ROC(10) indicates potential short-term pullback, making this a possible entry point. Similar past performance shows a slightly positive expectancy.",65,626.3166418555907,0,897.6020431448544,642.6256713867188,49.65017714068733,-0.9559284610039964,51.17603853487912,1.2819386600479248,59.722201974174894,Overheated Trend,Bullish,-2.537873953266591
2024-06-17,6315.T,1d,BUY,LOSS,"Trending market (ADX > 25), recent pullback (negative ROC), and bullish market regime suggest a potential buying opportunity. The historical win rate provides further support.",60,3414.514015028927,0,3853.237273306957,3695.15576171875,30.123236844986938,-3.6082461752134587,38.64150774812908,-9.51222594642877,27.365728027447062,Trend Start/Growth,Bullish,-7.5948556647389145
2024-03-13,2768.T,1d,BUY,WIN,"Bullish market regime and relatively strong trend strength (ADX), with a slightly above average win rate from similar historical setups, suggesting a potential buying opportunity.",65,3577.9801799003994,0,4131.184594966252,3499.3876953125,38.945303495605806,-0.41939413190027475,48.967325488856304,-1.2158575494104467,50.07633661920025,Trend Start/Growth,Bullish,2.2458924655069126
2021-10-26,8058.T,1d,BUY,LOSS,"Bullish market, ROC may indicate bottoming, and slightly above-average win rate in similar situations.",60,1029.6807264979716,0,1169.1702960342172,1059.9075927734375,20.78964484372113,-2.0253757028260377,62.10047825685053,1.0888272167167814,54.27410320257258,Trend Start/Growth,Bullish,-2.851839771840101
