Date,Ticker,Timeframe,Action,result,Reason,Confidence,stop_loss_price,target_price,Actual_High,Target_Diff,Target_Reach,Price,adx,prev_adx,ma_deviation,rs_rating,vol_ratio,expansion_rate,dist_to_res,days_to_earnings,margin_ratio,profit_rate
2017-06-27,7974.T,1d,BUY,LOSS,抵抗線付近。ADXも高く、類似局面勝率も高い。,70,3020,3350,3320.0560054420403,-29.94399455795974,82.12702620685289,3182.462158203125,25.54209903794918,27.04905438019543,11.83163287494462,0,1.0857446885693902,1.303484466028625,-0.3042504369212314,999,1.0,-5.10492034553693
2021-05-27,8306.T,1d,BUY,WIN,"ADX↑, +DI優位。抵抗線付近だが、出来高増加。トレンド発生期待。",65,529.0312924804688,575,545.5346761962325,-29.465323803767546,37.34069543580554,527.975341796875,32.58076810494557,32.95514467973062,2.9170383745706907,0,1.4814219114320006,0.9637594212122231,-3.5202417987297294,999,1.0,0.20000000000000534
2022-12-01,3436.T,1d,BUY,LOSS,抵抗線目前。ADX強く、+DI優位。ブレイクアウト期待,70,1850,2100,1928.8100383300782,-171.1899616699218,0.09537709255437347,1928.6466064453125,49.620689321614734,50.7538553036445,3.6209804372830057,0,0.8510832883677968,0.7494103231962073,-2.124647439572996,999,1.0,-4.077813228327299
2017-12-08,8604.T,1d,BUY,WIN,ADXはトレンドを示唆。抵抗線接近だが、突破期待。,70,478.68372802734376,520,544.0335197678965,24.03351976789645,156.85483090433095,477.728271484375,26.683532778904617,27.27125082930242,1.4105670767071699,0,0.9408602150537635,0.8989265222917451,-2.1505502168002746,999,1.0,0.2000000000000024
2019-06-26,6503.T,1d,BUY,WIN,ADX上昇、抵抗線接近、類似局面勝率高,75,1264.4893484709985,1300,1293.1607471955128,-6.83925280448716,93.10825993198212,1200.7615966796875,45.6392615582078,41.748140919142195,0.9495185854093924,0,0.7591203053222126,1.0295403529276543,-1.6889350207920966,999,1.0,5.307277645082021
2021-12-28,8698.T,1d,BUY,LOSS,"ADX上昇, +DI優位。類似局面で高い勝率。抵抗線まで約20%上昇余地あり。",75,580,759,652.1765396442819,-106.82346035571811,27.407717544378563,611.8446044921875,33.06332248745693,31.18955485472464,-10.745578270483168,0,0.594531452419186,0.9978318907488135,-19.43501544816182,999,1.0,-5.20468829150133
2023-06-29,3436.T,1d,BUY,LOSS,抵抗線接近。ADX強く、類似局面勝率高。,75,1931.0156332860984,2100,2113.461889004588,13.461889004588102,111.55231599074658,1983.47021484375,31.179589891510904,31.383226601082185,1.807146543409921,0,0.8894428423499527,0.9081704593173533,-2.035288529804258,999,1.0,-2.644586299562043
2020-05-19,9766.T,1d,BUY,WIN,抵抗線突破の可能性、トレンドフォロー開始,65,3480.460911455583,3550,3784.3532273213573,234.35322732135728,188.86763039372752,3286.28955078125,33.44460733981608,34.294155591524756,6.165410591531706,0,1.1928867034388657,0.8950824405061614,-0.28248732992391135,999,1.0,5.908528681782544
2021-06-11,2802.T,1d,BUY,WIN,抵抗線付近。類似局面での勝率が高く、ブレイクアウトの可能性。,75,1264.7328406122715,1350,1630.7868036653836,280.78680366538356,368.6929949381386,1245.4990234375,50.1385350854082,55.64830966818316,6.177002691473632,0,0.8376011006099983,1.1500136504915,-1.2097355269504924,999,1.0,1.5442659378156203
2018-02-20,6501.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線まで約8%。類似局面勝率高",70,715.9119982910156,775,759.6755152532068,-15.324484746793246,74.67737510549964,714.4830322265625,26.713997174612462,30.906143300231488,-4.151221111423887,0,0.7923558504041717,0.9347042265979516,-7.929481993158018,999,1.0,0.19999999999999746
2019-10-15,7003.T,1d,BUY,WIN,抵抗線突破＋トレンド強。類似局面の勝率も高い,75,989.7698389892578,1050,1107.8523224260477,57.85232242604775,193.0015679903497,987.7942504882812,26.988934506587704,22.537688216787846,7.774225033206195,0,1.5172699229789244,0.5152011464597128,1.9133811816307849,999,1.0,0.1999999999999965
2017-04-10,7013.T,1d,BUY,LOSS,抵抗線ブレイク。ADXも高い。出来高も増加傾向。,75,440,490,533.134441346956,43.13444134695601,255.23167016723843,462.2128601074219,36.68165709269023,38.89254756251365,7.25230340635723,0,1.7384345384345385,1.7335061607929445,2.717391163277835,999,1.0,-4.805764188875973
2025-07-18,5401.T,1d,BUY,WIN,"ADX↑, +DI優位。抵抗線ブレイク期待！類似局面勝率高",75,534.0391672471371,550,631.2999877929688,81.29998779296875,264.623099430563,500.6144714355469,60.10114249218832,58.18262340210037,0.004340313593487188,0,0.8109331667900619,1.005815243977567,-3.8080276107023936,999,1.0,6.676733837865815
2017-05-01,6098.T,1d,BUY,WIN,ADX高値維持。+DI優位。過去類似局面勝率80%↑,75,1881.1166601669968,1990,2013.359419869603,23.359419869603016,111.37890919258943,1784.7130126953125,29.833928527054315,31.795701038278896,-0.7663209578339214,0,0.4371265616512765,0.8577797137959874,-3.602052165258444,999,1.0,5.401633023681123
2016-08-23,2802.T,1d,BUY,LOSS,ADX強い。過去類似局面勝率100%。抵抗線付近でブレイクアウト期待。,85,959.6468823532512,1130,1034.711813635121,-95.28818636487904,25.382115365944696,1002.2984619140625,45.05027658814368,49.02070777090588,-6.339394356626016,0,0.8492463597512603,1.106163298513287,-11.399429066278573,999,1.0,-4.255377133809102
2017-11-27,2768.T,1d,BUY,WIN,"ADX↑, +DI優位。抵抗線まで近いがトレンド強継続と判断。",65,1118.1511785144457,1250,1318.852628406187,68.85262840618702,150.0579291628047,1112.4541015625,54.849750970858885,50.36858002371467,-3.390443722329639,0,0.7123984538444088,0.8627317711584542,-5.917159205271914,999,1.0,0.512117933130356
2019-07-03,7270.T,1d,BUY,WIN,ADX上昇、+DI優位、抵抗線目前、類似局面勝率高,75,2218.5544153448686,2350,2620.7479846014494,270.7479846014494,274.1521922341018,2194.53369140625,30.316938641163514,29.78616967522129,5.249763072377678,0,0.9468670598272968,1.6308553204267435,-0.8357705960973117,999,1.0,1.0945707524420019
2023-06-13,8053.T,1d,BUY,WIN,抵抗線突破。トレンドフォロー、類似局面勝率高。,75,2817.826306578823,2980,2924.659958895906,-55.34004110409387,79.53721582816344,2709.5576171875,23.55840125548999,24.208434343578556,9.8093674961087,0,1.3215031668474593,1.411592498454151,2.363710920169541,999,1.0,3.995806869156187
2025-05-27,6963.T,1d,BUY,WIN,"ADX上昇, +DI優位。類似局面の勝率も高い。抵抗線まで近い。",65,1560.0822385680483,1650,2144.7599071869568,494.75990718695675,304.9375848986808,1408.5802001953125,22.055739343093315,21.974404146484215,5.429487749197159,0,0.4931780376985463,0.7825963357060175,-6.7430433045540585,999,1.0,10.75565582646474
2022-08-30,7013.T,1d,BUY,WIN,"ADX上昇,抵抗線付近,類似局面勝率高",75,494.43385437011716,525,513.3708171951611,-11.629182804838933,63.144017278832976,493.44696044921875,48.60255873616239,50.51892293343334,6.386021541024611,0,1.1161185339621922,1.6659164274158642,-0.6684593190677097,999,1.0,0.19999999999999446
2025-06-11,6857.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線まであと少し。出来高も増加。",70,9643.348388848708,9300,12015.870317136498,2715.8703171364978,378.3461682564875,8324.283203125,34.850274660744134,32.64467229880849,13.453970705565066,0,1.580460949059981,1.668380804983769,-3.87230684350228,999,1.0,15.845991222746012
2017-03-15,6920.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線710円目前。類似局面勝率高。,78,711.5668319409218,770,845.5158185137818,75.51581851378182,174.96974373246877,669.2716064453125,40.34473691404509,39.73200089641821,2.3809779370417727,0,1.0622236119176307,1.1036700922453566,-5.67739868383042,999,1.0,6.319590594953073
2025-08-25,9107.T,1d,BUY,WIN,抵抗線付近。+DI優位、類似局面勝率53%。上昇トレンド期待。,75,2222.8924775390624,2350,2298.746218896839,-51.253781103161145,61.036906159443646,2218.45556640625,23.916188821009666,23.785897441566753,4.572851313961923,0,0.8059386378390584,0.9745514220830049,-0.1314414830259772,999,1.0,0.19999999999999477
2021-05-19,8267.T,1d,BUY,LOSS,ADX高水準。抵抗線972円まで射程圏内。出来高も増加。,65,909.4301299436008,1050,969.77014358956,-80.22985641044,29.89950284225226,935.5502319335938,52.1699202460697,56.17856647137107,-2.3245538495011764,0,1.1417051766792699,0.8413253597856081,-3.7467940802763158,999,1.0,-2.7919507791695946
2023-06-15,5401.T,1d,BUY,LOSS,抵抗線目前。ADX上昇、類似局面勝率高,75,485,515,607.4715157183548,92.4715157183548,530.893343722624,493.5395812988281,26.84440161446654,28.973882856285506,4.74047105137172,0,1.1239483095663476,1.5612627846765161,-0.6976889926308558,999,1.0,-1.7302728337117066
2019-03-13,9766.T,1d,BUY,WIN,抵抗線目前。ADX上昇、+DI> -DIでトレンド発生期待。,65,4303.6565390625,4450,4842.078765692739,392.07876569273867,353.0624612796337,4295.06640625,21.833702798203614,23.81257169341353,3.722568511798663,0,0.4588486873918697,0.9137837145073708,-0.10585546356477606,999,1.0,0.20000000000000204
2019-07-12,8002.T,1d,BUY,LOSS,ADX強く抵抗線近い。ブレイク期待。,65,540.6554025685955,600,585.8001975144434,-14.199802485556575,67.92465085529477,555.7298583984375,50.682119291991754,53.995611487592605,0.6918850069375759,0,0.845244445943535,0.9019385223107591,-2.236508558622258,999,1.0,-2.7125509997402713
2019-04-01,4063.T,1d,BUY,WIN,抵抗線突破の可能性。ADXとDIが上昇トレンドを示唆。,75,1774.1121114992127,1750,1877.7792200201754,127.77922002017544,254.1317626764041,1667.097412109375,28.26772736165148,27.81009247161609,4.180181989337339,0,0.8338855754362713,1.0076771706926508,1.2380928059067355,999,1.0,6.419222932775847
2016-12-20,6305.T,1d,BUY,WIN,抵抗線付近、ADX上昇、+DI優位でトレンド発生の可能性,75,1970.8131391063148,2100,2278.726559983086,178.7265599830862,227.93143853330707,1960.2950439453125,25.89007599389991,28.267480303763623,3.774348905298064,0,0.9337431006587759,0.8560331761000416,-2.1326161674685107,999,1.0,0.536556738919946
2019-04-01,7012.T,1d,BUY,WIN,抵抗線ブレイクの可能性。ADXも強い。,65,2520.318662109375,2644,2591.7810741294406,-52.21892587055936,59.429609721130504,2515.2880859375,39.763436155246154,39.35320296754084,2.2452889274011456,0,1.1565183932162537,0.7740395156265023,0.8661352282017865,999,1.0,0.20000000000000218
2021-02-12,7013.T,1d,BUY,WIN,ADX強く、類似局面の勝率も高い。抵抗線突破期待。,70,259.3493035603266,285,315.1265748023401,30.126574802340087,186.52777549503676,250.18276977539062,33.18740753781192,36.78792207864418,-2.9760644493919575,0,1.0660431434198057,0.8951186095141433,-9.176457630226933,999,1.0,3.6639348877484617
2024-03-06,6098.T,1d,BUY,WIN,"ADX↑, +DI > -DI。抵抗線まで近い。類似局面で勝率高。",75,6182.399200195313,6700,8307.643336161824,1607.6433361618238,403.3627488747009,6170.05908203125,44.23605799226031,43.05010557079907,3.2551850927172277,0,0.8561149008433353,1.2734234767353982,-3.197145223843663,999,1.0,0.20000000000000673
2025-03-27,4063.T,1d,BUY,LOSS,ADXトレンド強。抵抗線トライ、類似局面勝率高。,70,4300,4850,4721.309255573248,-128.69074442675173,70.1630597187928,4418.6865234375,27.307964093024697,30.453309988235613,0.0947564623621,0,1.0457048958324733,0.6128352694723326,-2.5226398982311182,999,1.0,-2.6860136560483654
2024-12-06,4901.T,1d,BUY,WIN,ADX強く、抵抗線まで近い。ブレイクアウト期待,70,3331.6147734375,3650,3424.831037834509,-225.16896216549094,30.72473612906575,3324.96484375,60.78303692154556,58.24970174167226,-0.09883711974226772,0,1.0130896991597158,0.5876966756346662,-2.58174524947238,999,1.0,0.199999999999998
2019-01-25,6315.T,1d,BUY,WIN,抵抗線突破+類似局面勝率60%。ADX低下は懸念点。,65,209.7118146057129,225,307.96717568119516,82.96717568119516,628.2255098020036,209.29322814941406,22.739480246420293,25.351617201825665,15.11642403332758,0,1.2905605626529282,1.5064052113481956,2.189771554526574,999,1.0,0.20000000000000565
2022-02-15,6146.T,1d,BUY,WIN,ADX強烈。抵抗線まで近い。類似局面勝率高,75,10674.222383957447,11500,11160.70627068591,-339.29372931408943,71.97299408561871,10289.404296875,84.00817963837225,87.67118137548667,-0.8092334513536192,0,0.7603793606579122,0.7241948943496743,-4.366822017010631,999,1.0,3.7399452483300752
2021-06-03,7201.T,1d,BUY,LOSS,抵抗線突破。トレンドフォロー開始の可能性。,70,515.0748010004446,550,610.6741531530358,60.67415315303583,378.145184153056,528.1861572265625,34.81004955706833,35.731803113231216,3.271176346616178,0,0.7429923318967071,0.9835052984635855,1.0787533218602745,999,1.0,-2.482336207931676
2021-03-10,7751.T,1d,BUY,WIN,ADX強い。+DI優勢。抵抗線付近。類似局面で勝率高め。,75,2005.9865090332032,2150,2325.047238272294,175.04723827229418,218.2612125205152,2001.9825439453125,47.066611114269755,51.49783263917654,0.7828708193903688,0,0.8139448205703862,1.316668188546922,-1.768255774023274,999,1.0,0.20000000000000473
2023-03-08,2413.T,1d,BUY,LOSS,ADX高水準維持。抵抗線までの距離も近い。類似局面勝率60%,75,3130.5000958846063,3650,3398.7560283900066,-251.24397160999342,41.710961418692165,3218.96875,88.29780461702605,93.3782866469311,-2.8650250570724234,0,0.9791479429788718,0.8060597532802002,-7.672991736546031,999,1.0,-2.748353929046181
2018-03-19,4568.T,1d,BUY,LOSS,"ADX↑, 抵抗線まであとわずか。過去類似局面勝率も高い。",70,1110,1280,1266.621341165898,-13.378658834101998,87.48208532567584,1173.1239013671875,44.323722870214354,49.886219518236196,1.5216360477800173,0,0.6155628141867631,1.1262521289750551,-2.3683629665417723,999,1.0,-5.380838400242408
2017-11-01,5020.T,1d,BUY,WIN,抵抗線ブレイク。トレンド強。類似局面勝率高。,75,441.3173475537972,465,569.1703787909763,104.17037879097632,453.91991798848403,435.5666809082031,72.20324375448025,72.23050366188424,4.83185601223679,0,1.401054638710488,1.748947249556183,0.2661184405027343,999,1.0,1.3202723940231929
2019-02-18,6963.T,1d,BUY,LOSS,ADX↑、+DI優位。類似局面勝率80%。抵抗線までの上昇余地あり。,75,1600,1810,1866.7573552389706,56.757355238970604,142.39102922499603,1676.1099853515625,25.530636313766202,25.07928405087004,3.8214914926536503,0,0.5778315814338019,0.9530224223589077,-7.389730137129578,999,1.0,-4.5408705882507165
2019-04-04,6506.T,1d,BUY,WIN,抵抗線突破＋類似局面勝率高。ADX上昇期待。買い。,75,3624.5775088940763,3850,4023.2116363955215,173.2116363955215,160.2187356652735,3562.362548828125,22.98841556383913,22.51871461387259,13.629674595010698,0,1.4482529061813298,1.690931756822613,0.12952595208462436,999,1.0,1.7464522269474672
2025-02-19,3382.T,1d,BUY,LOSS,"ADX上昇, +DI優位, 類似局面勝率高。抵抗線突破期待。",75,2303.5546346376454,2690,2355.9160708454665,-334.0839291545335,4.611990086439195,2339.76318359375,64.76956711729187,61.13010209860148,-1.482293922655742,0,0.922542013578866,0.9621394369006265,-4.36173166559498,999,1.0,-1.5475305026592552
2020-12-11,7974.T,1d,BUY,WIN,抵抗線突破。類似局面で勝率高。出来高も増加傾向。,75,5819.405213490912,5580,6109.501310552284,529.5013105522839,276.03742175707737,5279.2109375,24.85816280549012,26.932398623066373,7.397128425017918,0,1.6290303390838787,1.0658235838543424,1.3096268231590802,999,1.0,10.232481376217251
2016-08-30,6146.T,1d,BUY,WIN,抵抗線まであとわずか。ADXも高く、ブレイクアウト期待。,65,3300.9987168234975,3400,3820.367123280782,420.3671232807819,319.18089455302413,3208.2099609375,37.38276476926361,38.017818751207415,3.6782461995409577,0,0.639813552614221,0.6577172276523591,-1.553089346225862,999,1.0,2.892228283552952
2023-04-17,2802.T,1d,BUY,WIN,抵抗線付近。ブレイクアウト期待。類似局面の勝率高。,75,2330.651021484375,2450,2856.660206623481,406.6602066234809,427.9491967698437,2325.9990234375,40.62156401514414,40.92091348279492,4.9529783647371595,0,0.6411795729209915,1.192209466032644,-0.6411540938864603,999,1.0,0.20000000000000767
2021-10-27,8306.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線付近だが、類似局面勝率高し,75,556.7709873046875,620,631.040173929822,11.040173929822004,117.15902542196986,555.65966796875,41.33467563891298,40.25768193102345,-2.077434197838679,0,0.8095197206045058,0.7917653085430718,-4.938254868748384,999,1.0,0.20000000000000673
2022-11-04,8058.T,1d,BUY,WIN,抵抗線突破の可能性。ADXも強く、トレンド発生の兆候。,75,1307.170646484375,1370,1429.9011541467687,59.901154146768704,191.53812450012856,1304.5615234375,42.64217674937596,42.55147605852124,4.642239751933852,0,1.3007081051672709,1.1258216460603052,0.23262155723956157,999,1.0,0.20000000000000642
2019-06-20,9432.T,1d,BUY,LOSS,抵抗線82円目前。+DI優位でブレイクの可能性高,75,79.06563546446442,87,86.00532730894575,-0.994672691054248,83.6689875035246,80.9093017578125,22.08093616296413,22.004398821413467,1.5339957718742303,0,0.8971606023716128,1.220944200347649,-1.197495380635991,999,1.0,-2.2786827389349664
2018-08-13,6920.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線までの距離も近い。",75,1639.1547309849345,1790,1994.6748329936593,204.67483299365927,216.03972169533515,1613.6165771484375,40.78514973868734,39.82107866524098,5.353038116829101,0,1.2932562873465099,1.2743373173052917,-10.443858257125617,999,1.0,1.5826655599701218
2020-01-14,3382.T,1d,BUY,LOSS,抵抗線突破。ADX強く、類似局面勝率も高い。,80,1223.1027899176802,1350,1297.4345400237034,-52.56545997629655,42.8064113737603,1258.092041015625,61.75115940110819,61.96519567236426,5.726255602651675,0,1.4259414317235286,1.6826144316418057,1.7814928726265586,999,1.0,-2.7811360343476066
2023-04-26,6506.T,1d,BUY,WIN,ADX上昇トレンド。抵抗線まであと少し。類似局面勝率高め。,65,5453.401699466016,5680,6608.636501819978,928.6365018199776,307.1909922136258,5231.796875,25.265267490122657,26.84494702214821,-2.415352983611563,0,0.7569901302600389,1.037097262805516,-4.063595965381701,999,1.0,4.235730663110196
2018-09-28,9101.T,1d,BUY,LOSS,抵抗線436円まであと少し。過去類似局面勝率67%,65,418.14162936106464,455,433.26100308287374,-21.738996917126258,21.063330432214432,427.460205078125,22.140765578162483,23.679173847191002,3.01380739691568,0,1.2277486995003386,1.1462883205821244,-2.006047016030923,999,1.0,-2.179986723058171
2018-12-20,6702.T,1d,BUY,LOSS,ADX上昇、+DI優位。抵抗線突破類似局面で高勝率。,85,600,700,722.4200337622136,22.42003376221362,130.73084900441205,627.0438842773438,40.35072813311255,36.28608703311222,-1.3702179135796855,0,1.3254592600067567,1.1551555714306623,-5.616445674055261,999,1.0,-4.312917318141348
2023-08-21,6857.T,1d,BUY,WIN,トレンド強。抵抗線まであと少し。類似局面勝率高。,75,4636.461696871026,5500,5017.190969752392,-482.80903024760755,48.907328557117694,4555.03271484375,29.81164804648297,30.285003518949743,-5.044757438136083,0,0.8314025332097621,0.7349844455134519,-9.032740669500537,999,1.0,1.7876706299368335
2021-10-18,6503.T,1d,BUY,WIN,ADX上昇。抵抗線まであと僅か。類似局面での勝率も高い。,70,1435.739226618178,1550,1484.9039971395177,-65.09600286048226,48.21886596425774,1424.2862548828125,28.767707888688914,27.38415465377391,1.2774252843309464,0,0.4014020047775322,0.9475291987834008,-2.1486943965556087,999,1.0,0.8041200774143423
2019-03-07,2802.T,1d,BUY,WIN,抵抗線突破の可能性、ADXも上昇トレンドを示唆,70,802.9151422665883,800,893.8665807811097,93.86658078110975,408.2397956274093,769.5475463867188,41.44915294669632,41.01766594190933,1.2939478282815609,0,1.106291229240997,0.42215230290238537,-0.20485670502938835,999,1.0,4.336001854146829
2018-12-14,7012.T,1d,BUY,LOSS,類似局面で高勝率。抵抗線2420円突破期待。+DI優位。,75,2166.5532512687814,2650,2606.489042502133,-43.51095749786691,89.28215821269579,2244.032470703125,23.394292564021264,27.034527488459247,-3.46398664512384,0,1.1141139484860185,1.8000121618738263,-7.268718586098882,999,1.0,-3.4526781784965404
2024-09-24,4063.T,1d,BUY,WIN,ADX上昇、類似局面勝率高。抵抗線トライの可能性大。,85,5993.79551588744,6300,6200.430982603854,-99.56901739614568,83.60232815654011,5692.78564453125,46.081360211501625,41.979098093931164,-2.356344361899343,0,0.8636959201719453,1.0559751877499564,-9.84965424963468,999,1.0,5.287567285189352
2021-07-29,7011.T,1d,BUY,WIN,ADX↑、類似局面勝率73%。抵抗線306円まであと少し。ブレイク期待。,75,291.04846435546875,336,297.8002169561159,-38.19978304388411,16.104304348100378,290.467529296875,34.536385754303595,35.044649810354926,-1.940749054141211,0,0.61376825249103,0.8765749668187661,-4.977490917786385,999,1.0,0.2000000000000008
2021-01-13,7201.T,1d,BUY,WIN,ADX↑、+DI>-DI。過去類似局面勝率高。抵抗線まで近い,75,522.4014956394545,578,624.2968491558642,46.29684915586415,160.52223375730694,501.50439453125,29.49702265368534,29.031315338396098,-3.9955622714414885,0,0.8931431530368323,0.9507538209045711,-8.985510839823736,999,1.0,4.166882949796841
2021-02-02,7012.T,1d,BUY,WIN,"ADX上昇, 抵抗線まで-13%. 類似局面勝率80%.",75,2116.7795522460938,2428,2611.9353702082108,183.93537020821077,158.30970395241968,2112.554443359375,28.263587494565268,28.03719457677769,-2.996464540497279,0,0.6214840869806965,0.9803671758145414,-13.007522851296926,999,1.0,0.20000000000000104
2024-02-02,4751.T,1d,BUY,WIN,"ADX上昇, +DI優位。抵抗線まであとわずか。類似局面で勝率高。",70,1014.469836624412,1077,1107.6642684691656,30.664268469165563,137.64000651794132,995.5327758789062,23.887391038375508,22.609187277218986,11.342304035222872,0,1.7003421274294688,1.0189904037715642,-2.062351161402183,999,1.0,1.9022036445547608
2021-08-20,5411.T,1d,BUY,WIN,ADX上昇、+DI優位。過去類似局面勝率高。,75,1352.9555633514985,1329,1522.0542205427482,193.05422054274823,194.52271411864936,1124.7589111328125,40.46166466247292,39.0309605872373,2.9874195295606976,0,1.3837861519570034,1.1718457753915998,-15.38461384492903,999,1.0,20.288494712956346
2024-08-15,7267.T,1d,BUY,WIN,ADX上昇、類似局面勝率高。抵抗線まで余地あり。,75,1450.1194255371095,1650,1555.7785579035615,-94.22144209643852,53.534000368782976,1447.2249755859375,50.581054038961646,47.93258463344721,-2.074392552443971,0,0.5907199124569895,0.9994181188920184,-7.145011231136595,999,1.0,0.20000000000000617
2018-06-29,6315.T,1d,BUY,WIN,ADX上昇、+DI優位。類似局面の勝率も高い。抵抗線まで近い。,75,334.64014288330077,400,343.53989211372703,-56.460107886272965,14.490401630921786,333.9721984863281,37.62347899956021,35.51178362650991,-12.069405236116504,0,0.7130716309186564,1.7700429311943666,-17.564581666848515,999,1.0,0.19999999999999618
2018-04-02,7269.T,1d,BUY,WIN,ADX上昇、抵抗線付近。類似局面勝率も高い。,75,1244.0101538085937,1280,1402.6135365517732,122.61353655177322,418.7010475083689,1241.527099609375,25.270183532752963,23.156808709087073,0.5400393127697578,0,0.7305281890340466,0.43018303083847464,-0.7271505435889125,999,1.0,0.19999999999999707
2025-08-13,6752.T,1d,BUY,LOSS,抵抗線突破の兆し、トレンドフォロー開始,75,1500,1650,1924.0,274.0,343.1555730807396,1537.31494140625,36.388692028475106,40.81181695193976,5.575989687906158,0,0.8314238160084733,1.5428137623023617,0.16093318613699203,999,1.0,-2.4272802144312973
2024-12-11,3382.T,1d,BUY,LOSS,ADX強く、+DI優位。抵抗線まで近い。類似局面の勝率も高い。,65,2420,2780,2502.273831548123,-277.72616845187713,1.9018812199081663,2496.889404296875,39.026595576514026,39.84655402154139,2.1466615527045985,0,0.7994045012039678,0.4425488631205062,-5.641874726907439,999,1.0,-3.0794076888049866
2023-05-30,8306.T,1d,BUY,WIN,抵抗線目前。ADX上昇でトレンド発生期待。,65,896.8572875007442,920,1075.003270120937,155.00327012093703,373.0753639997669,863.2379150390625,21.26331738172041,20.168143206040707,4.998184993289145,0,0.8885184810726807,0.9945010818863688,-2.1069163144962024,999,1.0,3.8945662459879746
2025-06-30,6963.T,1d,BUY,WIN,抵抗線接近。ADXとVolume Flowが示す上昇トレンド。,70,1820.1031552734376,1950,2293.5780397836875,343.5780397836875,357.3044204194962,1816.47021484375,28.85836277942897,29.93671690521378,10.001316095744507,0,1.2397953641608865,1.058949727871986,-1.3956024134748748,999,1.0,0.20000000000000281
2022-04-05,8035.T,1d,BUY,LOSS,ADX強く、抵抗線まであと僅か。類似局面勝率も高い。,75,17500,21000,18542.746054902524,-2457.2539450974764,3.124526840089266,18463.4921875,47.516764674515294,47.42333744277255,5.630231263693664,0,0.7774886717643728,1.054501131826486,-5.2097563655051635,999,1.0,-5.2183637727661045
2016-07-25,2413.T,1d,BUY,LOSS,"ADX↑, +DI優位。抵抗線まで近いが、トレンドに乗る。",65,1670,1883,1770.3342983418531,-112.66570165814687,9.58639717172234,1758.3885498046875,30.81045639738583,29.79545226630032,2.148438070629477,0,0.754831278529073,0.6106705837561699,-6.598996052289174,999,1.0,-5.026679104257431
2020-05-01,6098.T,1d,BUY,WIN,"ADX↑, +DI優位。類似局面勝率も高い。抵抗線まで近い。",75,3172.5603431899235,3450,3965.2542111845355,515.2542111845355,216.3661272596268,3007.212890625,25.49415068993235,23.525092318137247,10.91140875832053,0,0.7363975166977825,1.061368446964086,-4.44650953596487,999,1.0,5.498362057451767
2018-01-19,4661.T,1d,BUY,WIN,ADX上昇&DIプラス優位。ブレイクアウト期待。,75,2145.0592657376783,2350,2226.2007762216294,-123.79922377837056,41.091340125186214,2139.845458984375,31.37882220541555,29.79163822830967,3.9112789213063603,0,1.0300032970656117,1.6002389363019074,-3.2300809366070613,999,1.0,0.2436534251299574
2018-07-04,6702.T,1d,BUY,WIN,ADXが強く、抵抗線付近。出来高も増加傾向。,65,673.3808429153896,700,751.7246458305021,51.72464583050214,192.61891591377716,644.1532592773438,28.286188548172195,28.063066535798647,3.9691587592574074,0,1.1049484915378955,1.2873312381137778,-0.7704009354833241,999,1.0,4.537364861094613
2021-08-26,6723.T,1d,BUY,WIN,ADX上昇、類似局面勝率高。抵抗線まで約8%。ブレイク期待。,65,1237.122691358492,1200,1538.251517159598,338.25151715959805,460.3652385225478,1106.136474609375,28.242637003048014,25.831550925634247,-2.0353162086671928,0,0.7657803342127085,1.0686900775388803,-7.954542765691004,999,1.0,11.841777190773305
2018-09-27,8058.T,1d,BUY,WIN,ADX上昇、抵抗線付近。類似局面で勝率高。,65,912.1005329438419,950,926.2812555465507,-23.71874445344929,65.77109829508015,880.7055053710938,27.302346470360874,26.64811912034302,7.37872391362957,0,1.0593476217476765,1.5203099459355245,-2.8370688057474185,999,1.0,3.564758864487804
2024-11-15,4385.T,1d,BUY,WIN,ADX上昇、+DI優位。抵抗線まで約-11%。過去類似局面勝率93%.,75,1950.4642857142858,2173,2455.0,282.0,213.70967741935485,1925.0,48.64745472878076,46.40181128399073,-9.987842513794066,0,0.8565297397158744,0.8929745217897794,-11.41279337321675,999,1.0,1.3228200371057548
2025-06-27,6098.T,1d,BUY,WIN,抵抗線が近いが突破期待。ADX上昇、+DI優位、出来高増。,75,8442.054509765625,9200,9484.595510798865,284.5955107988648,136.7316749317849,8425.2041015625,21.41690692752383,20.857331790015028,2.6475729007063853,0,1.7379134287858977,0.7199809163637149,-1.6320805225492994,999,1.0,0.19999999999999965
2018-10-04,3436.T,1d,BUY,LOSS,抵抗線付近。類似局面で勝率高。トレンドフォロー。,75,1363,1596,1506.60614191039,-89.39385808960992,44.93234283167704,1433.6654052734375,20.791207150338387,20.534274370921327,-0.25199008396705747,0,0.9897858367177719,0.37484793250098325,-1.3271699918714752,999,1.0,-4.929002612011814
2016-12-27,7267.T,1d,BUY,LOSS,ADX強い。+DI優勢。抵抗線目前。類似局面で勝率高。,75,817.5661799434375,895,883.6938027977112,-11.306197202288786,81.11836498142327,835.1206665039062,44.62111473944757,49.840981220645574,2.5621499276240023,0,0.6111553878249455,0.7693361012580348,-2.291142843657177,999,1.0,-2.102029953821842
