Date,Total_Equity,Cash,Holdings_Value,Positions_Count,Holdings_Detail
2017-02-17,92534,156,92378,3,"4063.T, 4568.T, 5401.T"
2017-02-20,92321,156,92164,3,"4063.T, 4568.T, 5401.T"
2017-02-21,92824,156,92667,3,"4063.T, 4568.T, 5401.T"
2017-02-22,92384,156,92227,3,"4063.T, 4568.T, 5401.T"
2017-02-23,92862,156,92706,3,"4063.T, 4568.T, 5401.T"
2017-02-24,91899,156,91742,3,"4063.T, 4568.T, 5401.T"
2017-02-27,89924,1164,88760,2,"4568.T, 5411.T"
2017-02-28,89951,1164,88787,2,"4568.T, 5411.T"
2017-03-01,91041,1164,89877,2,"4568.T, 5411.T"
2017-03-02,92091,1164,90927,2,"4568.T, 5411.T"
2017-03-03,91717,1164,90553,2,"4568.T, 5411.T"
2017-03-06,92589,1164,91424,2,"4568.T, 5411.T"
2017-03-07,91954,1164,90790,2,"4568.T, 5411.T"
2017-03-08,90076,1164,88911,2,"4568.T, 5411.T"
2017-03-09,89529,612,88917,2,"4568.T, 3092.T"
2017-03-10,91030,612,90418,2,"4568.T, 3092.T"
2017-03-13,91123,612,90511,2,"4568.T, 3092.T"
2017-03-14,91955,612,91343,2,"4568.T, 3092.T"
2017-03-15,91992,612,91379,2,"4568.T, 3092.T"
2017-03-16,90429,612,89817,2,"4568.T, 3092.T"
2017-03-17,89799,612,89187,2,"4568.T, 3092.T"
2017-03-21,88118,11027,77090,3,"4568.T, 2222.T, 3092.T"
2017-03-22,87362,29133,58229,2,"2222.T, 3092.T"
2017-03-23,87707,2048,85659,3,"2222.T, 3092.T, 5713.T"
2017-03-24,88687,2048,86638,3,"2222.T, 3092.T, 5713.T"
2017-03-27,87702,23689,64013,4,"3092.T, 5713.T, 2222.T, 6254.T"
2017-03-28,88454,452,88001,7,"3092.T, 5713.T, 2222.T, 6254.T, 3436.T, 4063.T, 4568.T"
2017-03-29,89866,452,89413,7,"3092.T, 5713.T, 2222.T, 6254.T, 3436.T, 4063.T, 4568.T"
2017-03-30,89986,452,89533,7,"3092.T, 5713.T, 2222.T, 6254.T, 3436.T, 4063.T, 4568.T"
2017-03-31,90002,452,89549,7,"3092.T, 5713.T, 2222.T, 6254.T, 3436.T, 4063.T, 4568.T"
2017-04-03,90555,7901,82653,6,"3092.T, 5713.T, 2222.T, 6254.T, 3436.T, 4063.T"
2017-04-04,89398,275,89122,4,"3092.T, 2222.T, 3436.T, 6203.T"
2017-04-05,87878,381,87497,4,"2222.T, 3436.T, 6203.T, 3092.T"
2017-04-06,93299,206,93093,4,"2222.T, 3436.T, 3092.T, 6203.T"
2017-04-07,93369,7416,85952,3,"2222.T, 3092.T, 6203.T"
2017-04-10,95862,7416,88445,3,"2222.T, 3092.T, 6203.T"
2017-04-11,95472,7416,88055,3,"2222.T, 3092.T, 6203.T"
2017-04-12,100896,1326,99569,1,3436.T
2017-04-13,100729,1326,99402,1,3436.T
2017-04-14,102674,1326,101347,1,3436.T
2017-04-17,100785,1326,99458,1,3436.T
2017-04-18,101563,1326,100236,1,3436.T
2017-04-19,102896,1326,101569,1,3436.T
2017-04-20,103063,1326,101736,1,3436.T
2017-04-21,107175,1326,105848,1,3436.T
2017-04-24,102063,1326,100736,1,3436.T
2017-04-25,105786,1326,104459,1,3436.T
2017-04-26,107730,1326,106403,1,3436.T
2017-04-27,110342,1326,109015,1,3436.T
2017-04-28,109619,1326,108293,1,3436.T
2017-05-01,108897,1326,107570,1,3436.T
2017-05-02,110786,1326,109459,1,3436.T
2017-05-08,111786,1326,110459,1,3436.T
2017-05-09,110842,1326,109515,1,3436.T
2017-05-10,110397,1326,109070,1,3436.T
2017-05-11,108842,1326,107515,1,3436.T
2017-05-12,108453,1326,107126,1,3436.T
2017-05-15,107064,1326,105737,1,3436.T
2017-05-16,108064,1326,106737,1,3436.T
2017-05-17,107341,1326,106014,1,3436.T
2017-05-18,105665,2694,102970,1,6146.T
2017-05-19,105555,2694,102860,1,6146.T
2017-05-22,105008,2694,102313,1,6146.T
2017-05-23,104843,2694,102149,1,6146.T
2017-05-24,105774,2694,103079,1,6146.T
2017-05-25,104570,2694,101875,1,6146.T
2017-05-26,105008,2694,102313,1,6146.T
2017-05-29,105336,2694,102641,1,6146.T
2017-05-30,105281,2694,102587,1,6146.T
2017-05-31,107252,2694,104557,1,6146.T
2017-06-01,108840,2694,106145,1,6146.T
2017-06-02,108347,2694,105652,1,6146.T
2017-06-05,110865,2694,108170,1,6146.T
2017-06-06,110701,2694,108006,1,6146.T
2017-06-07,112288,2694,109594,1,6146.T
2017-06-08,112507,2694,109813,1,6146.T
2017-06-09,112781,2694,110086,1,6146.T
2017-06-12,107178,662,106515,1,3092.T
2017-06-13,110008,662,109345,1,3092.T
2017-06-14,109328,662,108666,1,3092.T
2017-06-15,109743,662,109081,1,3092.T
2017-06-16,109479,662,108817,1,3092.T
2017-06-19,112422,662,111760,1,3092.T
2017-06-20,112649,662,111986,1,3092.T
2017-06-21,111102,662,110439,1,3092.T
2017-06-22,110498,662,109835,1,3092.T
2017-06-23,110272,662,109609,1,3092.T
2017-06-26,111592,662,110930,1,3092.T
2017-06-27,110724,662,110062,1,3092.T
2017-06-28,108498,662,107836,1,3092.T
2017-06-29,107853,734,107119,1,3092.T
2017-06-30,105061,734,104327,1,3092.T
2017-07-03,107249,734,106515,1,3092.T
2017-07-04,105589,734,104855,1,3092.T
2017-07-05,103025,7589,95435,2,"2768.T, 3092.T"
2017-07-06,102494,7589,94904,2,"2768.T, 3092.T"
2017-07-07,102356,7589,94767,2,"2768.T, 3092.T"
2017-07-10,102510,7589,94921,2,"2768.T, 3092.T"
2017-07-11,102356,7589,94767,2,"2768.T, 3092.T"
2017-07-12,102115,7589,94526,2,"2768.T, 3092.T"
2017-07-13,101926,7589,94337,2,"2768.T, 3092.T"
2017-07-14,101995,7589,94406,2,"2768.T, 3092.T"
2017-07-17,101995,7589,94406,2,"2768.T, 3092.T"
2017-07-18,101702,7589,94113,2,"2768.T, 3092.T"
2017-07-19,102764,324,102439,2,"3092.T, 1605.T"
2017-07-20,104990,324,104666,2,"3092.T, 1605.T"
2017-07-21,104589,324,104264,2,"3092.T, 1605.T"
2017-07-24,103938,630,103307,2,"3092.T, 1605.T"
2017-07-25,103924,630,103294,2,"3092.T, 1605.T"
2017-07-26,105916,630,105285,2,"3092.T, 1605.T"
2017-07-27,106939,401,106537,2,"1605.T, 3687.T"
2017-07-28,104707,401,104306,2,"1605.T, 3687.T"
2017-07-31,104686,401,104284,2,"1605.T, 3687.T"
2017-08-01,102784,401,102382,2,"1605.T, 3687.T"
2017-08-02,104006,401,103605,2,"1605.T, 3687.T"
2017-08-03,103859,401,103457,2,"1605.T, 3687.T"
2017-08-04,104018,401,103616,2,"1605.T, 3687.T"
2017-08-07,105373,401,104971,2,"1605.T, 3687.T"
2017-08-08,104460,401,104058,2,"1605.T, 3687.T"
2017-08-09,102955,401,102553,2,"1605.T, 3687.T"
2017-08-10,99522,530,98991,2,"1605.T, 2768.T"
2017-08-11,99522,530,98991,2,"1605.T, 2768.T"
2017-08-14,98541,530,98011,2,"1605.T, 2768.T"
2017-08-15,98309,530,97778,2,"1605.T, 2768.T"
2017-08-16,97666,405,97261,2,"2768.T, 6203.T"
2017-08-17,99337,405,98932,2,"2768.T, 6203.T"
2017-08-18,98327,405,97922,2,"2768.T, 6203.T"
2017-08-21,99267,405,98862,2,"2768.T, 6203.T"
2017-08-22,98390,405,97985,2,"2768.T, 6203.T"
2017-08-23,98453,405,98048,2,"2768.T, 6203.T"
2017-08-24,97289,405,96884,2,"2768.T, 6203.T"
2017-08-25,97164,405,96759,2,"2768.T, 6203.T"
2017-08-28,97390,405,96985,2,"2768.T, 6203.T"
2017-08-29,98174,405,97769,2,"2768.T, 6203.T"
2017-08-30,98742,405,98337,2,"2768.T, 6203.T"
2017-08-31,99878,405,99473,2,"2768.T, 6203.T"
2017-09-01,99780,405,99374,2,"2768.T, 6203.T"
2017-09-04,100438,405,100033,2,"2768.T, 6203.T"
2017-09-05,103388,405,102983,2,"2768.T, 6203.T"
2017-09-06,107297,61383,45914,1,2768.T
2017-09-07,107297,61383,45914,1,2768.T
2017-09-08,106981,61383,45597,1,2768.T
2017-09-11,108089,878,107210,2,"2768.T, 3092.T"
2017-09-12,109840,878,108961,2,"2768.T, 3092.T"
2017-09-13,112811,878,111932,2,"2768.T, 3092.T"
2017-09-14,111987,878,111108,2,"2768.T, 3092.T"
2017-09-15,109578,556,109022,2,"2768.T, 1605.T"
2017-09-18,109578,556,109022,2,"2768.T, 1605.T"
2017-09-19,111652,556,111096,2,"2768.T, 1605.T"
2017-09-20,113589,556,113033,2,"2768.T, 1605.T"
2017-09-21,114775,123,114652,2,"2768.T, 1605.T"
2017-09-22,114094,123,113971,2,"2768.T, 1605.T"
2017-09-25,113948,123,113824,2,"2768.T, 1605.T"
2017-09-26,115504,123,115381,2,"2768.T, 1605.T"
2017-09-27,115826,123,115702,2,"2768.T, 1605.T"
2017-09-28,117670,31,117639,2,"1605.T, 2768.T"
2017-09-29,116909,31,116878,2,"1605.T, 2768.T"
2017-10-02,117287,31,117256,2,"1605.T, 2768.T"
2017-10-03,116458,1353,115104,2,"2768.T, 3436.T"
2017-10-04,115094,1353,113740,2,"2768.T, 3436.T"
2017-10-05,115886,1353,114532,2,"2768.T, 3436.T"
2017-10-06,116767,1353,115413,2,"2768.T, 3436.T"
2017-10-09,116767,1353,115413,2,"2768.T, 3436.T"
2017-10-10,115704,41,115663,2,"3436.T, 2768.T"
2017-10-11,115149,41,115107,2,"3436.T, 2768.T"
2017-10-12,114774,41,114732,2,"3436.T, 2768.T"
2017-10-13,118884,41,118842,2,"3436.T, 2768.T"
2017-10-16,119341,41,119299,2,"3436.T, 2768.T"
2017-10-17,121422,41,121380,2,"3436.T, 2768.T"
2017-10-18,121478,41,121436,2,"3436.T, 2768.T"
2017-10-19,124805,41,124764,2,"3436.T, 2768.T"
2017-10-20,125528,562,124966,2,"2768.T, 1605.T"
2017-10-23,127598,562,127035,2,"2768.T, 1605.T"
2017-10-24,128601,824,127776,2,"1605.T, 2768.T"
2017-10-25,129102,824,128278,2,"1605.T, 2768.T"
2017-10-26,128849,824,128024,2,"1605.T, 2768.T"
2017-10-27,129894,824,129070,2,"1605.T, 2768.T"
2017-10-30,130699,824,129874,2,"1605.T, 2768.T"
2017-10-31,130216,824,129391,2,"1605.T, 2768.T"
2017-11-01,131818,824,130993,2,"1605.T, 2768.T"
2017-11-02,133365,296,133068,1,4568.T
2017-11-03,133365,296,133068,1,4568.T
2017-11-06,135311,296,135014,1,4568.T
2017-11-07,137030,296,136733,1,4568.T
2017-11-08,136070,296,135773,1,4568.T
2017-11-09,132168,327,131841,1,1605.T
2017-11-10,133448,327,133120,1,1605.T
2017-11-13,131234,327,130906,1,1605.T
2017-11-14,131234,327,130906,1,1605.T
2017-11-15,127759,436,127323,1,3687.T
2017-11-16,129810,436,129374,1,3687.T
2017-11-17,130835,436,130399,1,3687.T
2017-11-20,149317,1755,147562,2,"4543.T, 5411.T"
2017-11-21,150330,1755,148575,2,"4543.T, 5411.T"
2017-11-22,152014,1755,150258,2,"4543.T, 5411.T"
2017-11-23,152014,1755,150258,2,"4543.T, 5411.T"
2017-11-24,150816,1755,149061,2,"4543.T, 5411.T"
2017-11-27,151879,1755,150123,2,"4543.T, 5411.T"
2017-11-28,153711,1755,151955,2,"4543.T, 5411.T"
2017-11-29,159011,1755,157256,2,"4543.T, 5411.T"
2017-11-30,161774,1755,160019,2,"4543.T, 5411.T"
2017-12-01,163403,1755,161647,2,"4543.T, 5411.T"
2017-12-04,163208,1755,161453,2,"4543.T, 5411.T"
2017-12-05,163313,438,162875,2,"4543.T, 2222.T"
2017-12-06,160330,1662,158667,2,"2222.T, 3436.T"
2017-12-07,169221,1662,167558,2,"2222.T, 3436.T"
2017-12-08,172844,1662,171181,2,"2222.T, 3436.T"
2017-12-11,172050,1662,170387,2,"2222.T, 3436.T"
2017-12-12,171593,1662,169930,2,"2222.T, 3436.T"
2017-12-13,171486,1662,169823,2,"2222.T, 3436.T"
2017-12-14,174245,1662,172582,2,"2222.T, 3436.T"
2017-12-15,176545,196,176349,2,"3436.T, 3092.T"
2017-12-18,181506,196,181309,2,"3436.T, 3092.T"
2017-12-19,180783,196,180586,2,"3436.T, 3092.T"
2017-12-20,181946,196,181749,2,"3436.T, 3092.T"
2017-12-21,182959,196,182762,2,"3436.T, 3092.T"
2017-12-22,179039,196,178843,2,"3436.T, 3092.T"
2017-12-25,180017,196,179821,2,"3436.T, 3092.T"
2017-12-26,177995,196,177798,2,"3436.T, 3092.T"
2017-12-27,178181,196,177984,2,"3436.T, 3092.T"
2017-12-28,176499,196,176302,2,"3436.T, 3092.T"
2017-12-29,174734,196,174537,2,"3436.T, 3092.T"
2018-01-01,174734,196,174537,2,"3436.T, 3092.T"
2018-01-02,174734,196,174537,2,"3436.T, 3092.T"
2018-01-03,174734,196,174537,2,"3436.T, 3092.T"
2018-01-04,179542,196,179345,2,"3436.T, 3092.T"
2018-01-05,179618,196,179421,2,"3436.T, 3092.T"
2018-01-08,179618,196,179421,2,"3436.T, 3092.T"
2018-01-09,182739,196,182542,2,"3436.T, 3092.T"
2018-01-10,178918,972,177945,2,"3436.T, 5411.T"
2018-01-11,176136,972,175164,2,"3436.T, 5411.T"
2018-01-12,175144,972,174172,2,"3436.T, 5411.T"
2018-01-15,173730,972,172758,2,"3436.T, 5411.T"
2018-01-16,175907,769,175138,2,"3436.T, 4543.T"
2018-01-17,175968,769,175199,2,"3436.T, 4543.T"
2018-01-18,180453,385,180067,2,"4543.T, 3436.T"
2018-01-19,181707,385,181322,2,"4543.T, 3436.T"
2018-01-22,182984,157,182827,2,"3436.T, 4063.T"
2018-01-23,183960,157,183803,2,"3436.T, 4063.T"
2018-01-24,180207,157,180050,2,"3436.T, 4063.T"
2018-01-25,178815,1129,177686,2,"4063.T, 3436.T"
2018-01-26,176065,1129,174936,2,"4063.T, 3436.T"
2018-01-29,181846,1129,180716,2,"4063.T, 3436.T"
2018-01-30,175719,955,174764,2,"3436.T, 2222.T"
2018-01-31,175169,955,174214,2,"3436.T, 2222.T"
2018-02-01,179242,955,178286,2,"3436.T, 2222.T"
2018-02-02,175707,1030,174677,2,"2222.T, 2768.T"
2018-02-05,169737,87541,82195,1,2768.T
2018-02-06,168212,714,167497,1,2768.T
2018-02-07,167722,714,167008,1,2768.T
2018-02-08,168701,714,167987,1,2768.T
2018-02-09,165098,66513,98585,2,"3687.T, 6027.T"
2018-02-12,165098,6932,158166,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-13,163416,6932,156484,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-14,162780,6932,155848,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-15,164611,6932,157679,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-16,165637,6932,158704,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-19,171441,6932,164508,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-20,173632,6932,166700,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-21,174135,6932,167203,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-22,173039,6932,166107,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-23,173569,6932,166637,5,"3687.T, 6027.T, 6920.T, 7203.T, 8031.T"
2018-02-26,112445,6932,105513,5,"6027.T, 6920.T, 7203.T, 8031.T"
2018-02-27,112258,6932,105326,5,"6027.T, 6920.T, 7203.T, 8031.T"
2018-02-28,112031,6932,105099,5,"6027.T, 6920.T, 7203.T, 8031.T"
2018-03-01,111035,6932,104103,5,"6027.T, 6920.T, 7203.T, 8031.T"
2018-03-02,109968,680,109288,5,"6027.T, 6920.T, 8031.T, 4543.T"
2018-03-05,105578,14664,90913,4,"6027.T, 6920.T, 4543.T"
2018-03-06,110339,1052,109286,5,"6027.T, 6920.T, 4543.T, 4568.T"
2018-03-07,109492,1052,108439,5,"6027.T, 6920.T, 4543.T, 4568.T"
2018-03-08,111351,1052,110299,5,"6027.T, 6920.T, 4543.T, 4568.T"
2018-03-09,110547,1052,109494,5,"6027.T, 6920.T, 4543.T, 4568.T"
2018-03-12,111281,1052,110229,5,"6027.T, 6920.T, 4543.T, 4568.T"
2018-03-13,112672,1052,111619,5,"6027.T, 6920.T, 4543.T, 4568.T"
2018-03-14,113467,1144,112322,5,"6027.T, 6920.T, 4568.T, 3436.T"
2018-03-15,116542,1144,115397,5,"6027.T, 6920.T, 4568.T, 3436.T"
2018-03-16,114202,1144,113058,5,"6027.T, 6920.T, 4568.T, 3436.T"
2018-03-19,110401,1707,108694,6,"6027.T, 4568.T, 3436.T, 2413.T, 6857.T"
2018-03-20,107640,42340,65300,5,"4568.T, 3436.T, 2413.T, 6857.T"
2018-03-21,107640,42340,65300,5,"4568.T, 3436.T, 2413.T, 6857.T"
2018-03-22,107959,1880,106079,5,"3436.T, 2413.T, 6857.T, 4661.T"
2018-03-23,104439,1880,102559,5,"3436.T, 2413.T, 6857.T, 4661.T"
2018-03-26,103244,75171,28073,3,"2413.T, 6857.T"
2018-03-27,104160,31,104129,4,"2413.T, 6857.T, 7532.T"
2018-03-28,103502,31,103471,4,"2413.T, 6857.T, 7532.T"
2018-03-29,104414,31,104383,4,"2413.T, 6857.T, 7532.T"
2018-03-30,105460,31,105429,4,"2413.T, 6857.T, 7532.T"
2018-04-02,105307,31,105276,4,"2413.T, 6857.T, 7532.T"
2018-04-03,104721,31,104690,4,"2413.T, 6857.T, 7532.T"
2018-04-04,104923,31,104892,4,"2413.T, 6857.T, 7532.T"
2018-04-05,106008,31,105977,4,"2413.T, 6857.T, 7532.T"
2018-04-06,104543,113,104429,4,"2413.T, 7532.T, 9432.T"
2018-04-09,105138,113,105024,4,"2413.T, 7532.T, 9432.T"
2018-04-10,103707,113,103593,4,"2413.T, 7532.T, 9432.T"
2018-04-11,100754,526,100228,3,"9432.T, 6857.T"
2018-04-12,100646,3402,97243,4,"6857.T, 1605.T, 4543.T"
2018-04-13,102489,3402,99086,4,"6857.T, 1605.T, 4543.T"
2018-04-16,101991,3402,98589,4,"6857.T, 1605.T, 4543.T"
2018-04-17,102355,3402,98952,4,"6857.T, 1605.T, 4543.T"
2018-04-18,105671,3402,102268,4,"6857.T, 1605.T, 4543.T"
2018-04-19,105780,3402,102377,4,"6857.T, 1605.T, 4543.T"
2018-04-20,103976,3402,100573,4,"6857.T, 1605.T, 4543.T"
2018-04-23,103936,3402,100533,4,"6857.T, 1605.T, 4543.T"
2018-04-24,101689,3402,98286,4,"6857.T, 1605.T, 4543.T"
2018-04-25,98763,530,98232,4,"1605.T, 4543.T, 2768.T"
2018-04-26,98674,530,98144,4,"1605.T, 4543.T, 2768.T"
2018-04-27,98306,530,97775,4,"1605.T, 4543.T, 2768.T"
2018-04-30,98306,530,97775,4,"1605.T, 4543.T, 2768.T"
2018-05-01,102652,530,102122,4,"1605.T, 4543.T, 2768.T"
2018-05-02,104913,530,104383,4,"1605.T, 4543.T, 2768.T"
2018-05-03,104913,530,104383,4,"1605.T, 4543.T, 2768.T"
2018-05-04,104913,530,104383,4,"1605.T, 4543.T, 2768.T"
2018-05-07,106159,1022,105137,4,"1605.T, 4543.T, 4568.T"
2018-05-08,105476,1022,104454,4,"1605.T, 4543.T, 4568.T"
2018-05-09,102018,1022,100996,4,"1605.T, 4543.T, 4568.T"
2018-05-10,102173,1022,101151,4,"1605.T, 4543.T, 4568.T"
2018-05-11,103760,1022,102738,4,"1605.T, 4543.T, 4568.T"
2018-05-14,103200,9257,93942,3,"4543.T, 4568.T"
2018-05-15,103244,9257,93987,3,"4543.T, 4568.T"
2018-05-16,104155,9257,94897,3,"4543.T, 4568.T"
2018-05-17,108898,9257,99640,3,"4543.T, 4568.T"
2018-05-18,106967,9257,97709,3,"4543.T, 4568.T"
2018-05-21,105403,1586,103816,3,"4568.T, 4063.T"
2018-05-22,104241,305,103936,3,"4063.T, 1605.T"
2018-05-23,99940,305,99635,3,"4063.T, 1605.T"
2018-05-24,98741,731,98010,3,"4063.T, 2222.T"
2018-05-25,99531,519,99012,3,"2222.T, 5411.T"
2018-05-28,99986,519,99467,3,"2222.T, 5411.T"
2018-05-29,97873,519,97353,3,"2222.T, 5411.T"
2018-05-30,98228,364,97864,3,"2222.T, 2413.T"
2018-05-31,99112,364,98747,3,"2222.T, 2413.T"
2018-06-01,98758,364,98393,3,"2222.T, 2413.T"
2018-06-04,100209,364,99845,3,"2222.T, 2413.T"
2018-06-05,99935,364,99571,3,"2222.T, 2413.T"
2018-06-06,99224,771,98452,3,"2222.T, 3092.T"
2018-06-07,99772,771,99000,3,"2222.T, 3092.T"
2018-06-08,100042,771,99270,3,"2222.T, 3092.T"
2018-06-11,100919,771,100147,3,"2222.T, 3092.T"
2018-06-12,101594,771,100822,3,"2222.T, 3092.T"
2018-06-13,105669,771,104898,3,"2222.T, 3092.T"
2018-06-14,106896,771,106124,3,"2222.T, 3092.T"
2018-06-15,105427,771,104656,3,"2222.T, 3092.T"
2018-06-18,103051,923,102127,3,"3092.T, 2222.T"
2018-06-19,98924,923,98000,3,"3092.T, 2222.T"
2018-06-20,101545,1192,100352,3,"2222.T, 2768.T"
2018-06-21,101628,1192,100435,3,"2222.T, 2768.T"
2018-06-22,102068,1192,100875,3,"2222.T, 2768.T"
2018-06-25,98461,1192,97268,3,"2222.T, 2768.T"
2018-06-26,97557,3053,94504,4,"2768.T, 2222.T, 4568.T"
2018-06-27,98625,3053,95571,4,"2768.T, 2222.T, 4568.T"
2018-06-28,97678,3053,94624,4,"2768.T, 2222.T, 4568.T"
2018-06-29,98474,3053,95420,4,"2768.T, 2222.T, 4568.T"
2018-07-02,94087,81364,12722,2,2768.T
2018-07-03,93959,81364,12594,2,2768.T
2018-07-04,93927,81364,12562,2,2768.T
2018-07-05,93783,93783,0,1,
2018-07-06,93783,93783,0,1,
2018-07-09,93783,93783,0,1,
2018-07-10,93783,46,93736,2,2768.T
2018-07-11,92857,46,92811,2,2768.T
2018-07-12,91700,46,91653,2,2768.T
2018-07-13,92162,46,92116,2,2768.T
2018-07-16,92162,46,92116,2,2768.T
2018-07-17,93783,46,93736,2,2768.T
2018-07-18,94245,46,94199,2,2768.T
2018-07-19,93088,46,93042,2,2768.T
2018-07-20,92394,46,92348,2,2768.T
2018-07-23,91468,46,91422,2,2768.T
2018-07-24,93088,46,93042,2,2768.T
2018-07-25,94708,46,94662,2,2768.T
2018-07-26,95171,46,95125,2,2768.T
2018-07-27,95866,46,95819,2,2768.T
2018-07-30,95171,46,95125,2,2768.T
2018-07-31,93783,46,93736,2,2768.T
2018-08-01,94708,46,94662,2,2768.T
2018-08-02,93088,46,93042,2,2768.T
2018-08-03,92716,24073,68643,2,6702.T
2018-08-06,93107,6196,86911,4,"6702.T, 6027.T, 6857.T"
2018-08-07,94976,6196,88779,4,"6702.T, 6027.T, 6857.T"
2018-08-08,95914,6196,89718,4,"6702.T, 6027.T, 6857.T"
2018-08-09,95644,6196,89447,4,"6702.T, 6027.T, 6857.T"
2018-08-10,94550,6196,88354,4,"6702.T, 6027.T, 6857.T"
2018-08-13,92419,82879,9540,2,6027.T
2018-08-14,92479,82879,9600,2,6027.T
2018-08-15,92344,82879,9465,2,6027.T
2018-08-16,91783,82879,8904,2,6027.T
2018-08-17,91969,82879,9090,2,6027.T
2018-08-20,91684,82879,8805,2,6027.T
2018-08-21,91861,82879,8982,2,6027.T
2018-08-22,91894,82879,9015,2,6027.T
2018-08-23,92254,386,91867,3,"6027.T, 5411.T"
2018-08-24,91158,386,90772,3,"6027.T, 5411.T"
2018-08-27,92942,386,92556,3,"6027.T, 5411.T"
2018-08-28,93246,386,92859,3,"6027.T, 5411.T"
2018-08-29,93475,386,93088,3,"6027.T, 5411.T"
2018-08-30,93322,386,92935,3,"6027.T, 5411.T"
2018-08-31,92413,386,92026,3,"6027.T, 5411.T"
2018-09-03,91470,386,91083,3,"6027.T, 5411.T"
2018-09-04,91423,9302,82120,4,"6027.T, 5411.T, 6702.T"
2018-09-05,91229,9302,81926,4,"6027.T, 5411.T, 6702.T"
2018-09-06,90308,9302,81006,4,"6027.T, 5411.T, 6702.T"
2018-09-07,90917,9302,81615,4,"6027.T, 5411.T, 6702.T"
2018-09-10,91103,9302,81800,4,"6027.T, 5411.T, 6702.T"
2018-09-11,90679,9302,81377,4,"6027.T, 5411.T, 6702.T"
2018-09-12,90395,1886,88509,5,"5411.T, 1605.T, 4543.T, 6367.T"
2018-09-13,91654,1886,89768,5,"5411.T, 1605.T, 4543.T, 6367.T"
2018-09-14,92348,1886,90462,5,"5411.T, 1605.T, 4543.T, 6367.T"
2018-09-17,92348,1886,90462,5,"5411.T, 1605.T, 4543.T, 6367.T"
2018-09-18,95312,1886,93426,5,"5411.T, 1605.T, 4543.T, 6367.T"
2018-09-19,96130,698,95431,5,"5411.T, 1605.T, 4543.T, 4568.T"
2018-09-20,97292,698,96593,5,"5411.T, 1605.T, 4543.T, 4568.T"
2018-09-21,99803,398,99404,6,"5411.T, 4543.T, 4568.T, 2768.T, 6702.T"
2018-09-24,99803,398,99404,6,"5411.T, 4543.T, 4568.T, 2768.T, 6702.T"
2018-09-25,99861,39203,60658,5,"4543.T, 4568.T, 2768.T, 6702.T"
2018-09-26,100578,39203,61375,5,"4543.T, 4568.T, 2768.T, 6702.T"
2018-09-27,100232,39203,61029,5,"4543.T, 4568.T, 2768.T, 6702.T"
2018-09-28,101158,39203,61955,5,"4543.T, 4568.T, 2768.T, 6702.T"
2018-10-01,101395,39203,62192,5,"4543.T, 4568.T, 2768.T, 6702.T"
2018-10-02,102414,39203,63211,5,"4543.T, 4568.T, 2768.T, 6702.T"
2018-10-03,102467,753,101714,4,"4543.T, 2768.T, 6503.T"
2018-10-04,103389,2988,100401,4,"2768.T, 6503.T, 5713.T"
2018-10-05,101767,2988,98779,4,"2768.T, 6503.T, 5713.T"
2018-10-08,101767,2988,98779,4,"2768.T, 6503.T, 5713.T"
2018-10-09,100093,1949,98144,3,"2768.T, 5713.T"
2018-10-10,100275,1949,98326,3,"2768.T, 5713.T"
2018-10-11,96918,744,96173,2,4543.T
2018-10-12,98781,744,98037,2,4543.T
2018-10-15,95628,744,94883,2,4543.T
2018-10-16,93313,516,92797,2,4543.T
2018-10-17,95353,516,94836,2,4543.T
2018-10-18,95353,516,94836,2,4543.T
2018-10-19,95062,516,94545,2,4543.T
2018-10-22,96081,516,95565,2,4543.T
2018-10-23,90983,516,90466,2,4543.T
2018-10-24,91128,516,90612,2,4543.T
2018-10-25,89515,89515,0,1,
2018-10-26,89515,89515,0,1,
2018-10-29,89515,89515,0,1,
2018-10-30,89515,89515,0,1,
2018-10-31,89515,89515,0,1,
2018-11-01,89515,89515,0,1,
2018-11-02,89515,89515,0,1,
2018-11-05,89515,89515,0,1,
2018-11-06,89515,89515,0,1,
2018-11-07,89515,89515,0,1,
2018-11-08,89515,762,88753,2,2768.T
2018-11-09,88884,762,88122,2,2768.T
2018-11-12,89305,762,88542,2,2768.T
2018-11-13,87623,762,86860,2,2768.T
2018-11-14,88253,762,87491,2,2768.T
2018-11-15,87833,762,87070,2,2768.T
2018-11-16,85940,762,85177,2,2768.T
2018-11-19,83792,83792,0,1,
2018-11-20,83792,83792,0,1,
2018-11-21,83792,83792,0,1,
2018-11-22,83792,83792,0,1,
2018-11-23,83792,83792,0,1,
2018-11-26,83792,83792,0,1,
2018-11-27,83792,375,83416,2,7203.T
2018-11-28,83057,375,82681,2,7203.T
