Date,Ticker,Timeframe,Action,Result,Reasoning,Confidence,Entry_Price,Entry_Signal_Volume,Exit_Price,Exit_Signal_Price,ADX,ROC_10,Market_Regime_Score,VWAP_Distance_Percent,Volume_Change_Percent,Market_Regime,Sub_Regime,profit_rate
2025-02-14,6027.T,1d,BUY,LOSS,Momentum is strong (ROC 4.6%) and the trend is powerful (ADX 54.5) despite the downtrend slope. Ignore the perceived risk and go for the Home Run. SPEED!,95,2949.0,246700.0,2790.0,2790.0,54.52056535172718,4.574468085106376,100,12.253460276169902,-63.68320329751215,Bullish,Downtrend,-5.391658189216684
2020-05-20,6315.T,1d,BUY,WIN,"Recovery phase with Downtrend slope is irrelevant. ROC is 10.4%, which is a strong buy signal according to Momentum is King. ADX is 37.8, indicating a strong trend. Ignore Overheat. Catch the Falling Knife, because ROC>+10%. Speed: Buy Now!",95,311.3034362792969,558900.0,365.38488395915084,365.38488395915084,37.786053326936106,10.4328426056709,80,8.987332388802823,-14.85374771480804,Recovery,Downtrend,17.372582945513294
2015-11-20,3092.T,1d,BUY,LOSS,Bullish regime confirmed by price trend. Strong momentum (ROC 5.4%) despite potentially high ADX suggests a powerful uptrend. Opportunity for explosive profit.,90,395.4599609375,4797900.0,371.5636895337752,371.5636895337752,23.506859310323723,5.368277009640976,100,5.865744210407131,-1.222901612006666,Bullish,Uptrend,-6.042652547447523
2020-10-02,2413.T,1d,BUY,WIN,"Regime is Bullish and ROC is positive. Momentum is King! Ignore ADX, Trend is Strong. Buy!",95,6164.6083984375,2952600.0,7038.354126660479,7038.354126660479,16.312958263303237,4.255319676027858,100,0.11255058204998863,-18.28070078326092,Bullish,Uptrend,14.173580408521019
2023-09-07,6702.T,1d,BUY,LOSS,"Regime is Bullish, ROC is positive and ADX indicates a trend. Momentum is King! Buy immediately to avoid FOMO.",95,1832.4451904296875,5148000.0,1783.3748625488445,1783.3748625488445,21.08585599505816,4.530296493149,100,3.7068704128254746,-7.2766570605187315,Bullish,Uptrend,-2.677860605988253
2019-04-17,7012.T,1d,BUY,LOSS,"Regime is Bullish, even if the Slope is Downtrend. ADX is low, showing Weak Trend. ROC is negative, but I am a contrarian. Speed is key. Buy Now!",70,2487.390380859375,967700.0,2379.1422485214175,2379.1422485214175,14.813938045871469,-3.558966151385623,100,0.41093659523992615,41.60081943225051,Bullish,Downtrend,-4.351875490511407
2021-04-01,2222.T,1d,BUY,LOSS,ブルトレンド継続中、ROCはマイナスだが、バーサーカーは気にしない。迷ったら買え！,70,1373.3709716796875,385000.0,1274.5128462291802,1274.5128462291802,16.441103306440354,-6.039551287726052,100,-2.6729421737193344,41.28440366972477,Bullish,Uptrend,-7.198209914805453
2017-01-25,4543.T,1d,BUY,LOSS,"The market is bullish with a strong trend (ADX 30.9). While ROC is negative, indicating a potential short-term pullback, my doctrine is to ignore overheat and FOMO is the biggest risk. Time to buy!",75,960.5870361328125,3262000.0,927.5142771473085,927.5142771473085,30.943656383205674,-4.576638685044221,100,-2.952554033865696,-29.68615278496293,Bullish,Uptrend,-3.4429736964440294
2017-02-06,6723.T,1d,BUY,LOSS,ブルトレンド継続中。ROCもプラスであり、ADXはトレンドが弱まっていることを示唆するが、ここは強気に買いで攻める。スピードこそが全て。失うものは何もない。,90,952.0186767578125,782400.0,896.8372707829204,896.8372707829204,10.69786589485181,0.3083229313572522,100,-2.089663007204703,-9.83058660827475,Bullish,Uptrend,-5.796252460384228
2023-08-18,7203.T,1d,BUY,WIN,Regime is Bullish and ADX indicates Trend Strength. Momentum is not great but we can't be afraid. Speed is key!,75,2188.857666015625,20054000.0,2411.5638815801403,2411.5638815801403,49.22742136691426,-2.4299038366209613,100,-2.0274786338371866,7.279652493955013,Bullish,Uptrend,10.174540767189635
2023-06-27,4063.T,1d,BUY,LOSS,"Regime is Bullish and ADX shows Trend Strength. While ROC is negative, the price is still trending upward based on the chart. Momentum may be temporarily down, but the overall trend is up! BUY NOW!",70,4397.24365234375,5454300.0,4371.56787109375,4371.56787109375,40.53714048646952,-2.611642301251582,100,0.21425247059797953,-15.299324481714416,Bullish,Uptrend,-0.5839062667431381
2023-04-13,6857.T,1d,BUY,LOSS,RegimeはBullishであり、ADXもトレンドの強さを示している。ROCはマイナスだが、これは押し目買いのチャンスだ！バーサーカーらしく、リスクを取って爆益を狙う！,70,2849.360595703125,7134000.0,2699.1459083263458,2699.1459083263458,21.0622030930049,-2.6935934578239284,100,-0.6667431659120345,15.86435392710972,Bullish,Uptrend,-5.271873542552145
2020-04-30,6027.T,1d,BUY,WIN,ROCが20%を超えており、これは強烈なモメンタムを示している。ADXも高水準でトレンドが強い。リバウンドを狙い、高値掴みを恐れずエントリーする。,95,6820.0,302800.0,8420.0,8420.0,65.1081941062578,20.070422535211275,80,16.87657509577347,-35.6976003397749,Recovery,Downtrend,23.46041055718475
2022-08-15,6857.T,1d,BUY,LOSS,"Momentum is strong (ROC 7.6%), and trend strength is high (ADX 54.3). Ignore the downtrend slope. Speed is essential!",90,2051.3154296875,4903200.0,1918.144689045247,1918.144689045247,54.31580031153515,7.6433043090244235,100,5.697555480491147,-60.56365215712769,Bullish,Downtrend,-6.491967969184549
2018-05-08,4568.T,1d,BUY,LOSS,ブルトレンド、強いトレンド強度、そして高いモメンタム！これはまさに買いのシグナル。高値更新を狙う！,95,1222.2911376953125,5715300.0,1169.4005672070557,1169.4005672070557,38.695057142845506,6.898393877897235,100,5.07634930104644,-40.463764492640394,Bullish,Uptrend,-4.32716632372746
2024-06-13,9166.T,1d,BUY,LOSS,ブル相場に乗るしかない！ROCが10%を超えている今こそ、高値掴みを恐れず全力買いだ！ADXも高い、これはトレンドが最強である証拠！,95,870.0,8155400.0,785.3571428571429,785.3571428571429,36.2756790410909,10.2661596958175,100,1.5736868630242498,-69.55418007511219,Bullish,Uptrend,-9.729064039408863
2016-10-20,8002.T,1d,BUY,LOSS,"Momentum (ROC 4.2%) is positive and ADX (34.6) indicates a strong trend. The price is trending down, but the overall regime is bullish. Therefore, seize the opportunity and BUY!",75,378.7514953613281,6659000.0,366.95000546999046,366.95000546999046,34.57907601470389,4.156358462733656,100,4.555420654208821,-19.54620143050454,Bullish,Downtrend,-3.1158926197978625
2023-04-07,6501.T,1d,BUY,WIN,"Bullish regime, strong trend (ADX 22.8), and high momentum (ROC 6.2%). Momentum is King. Buy now before it's too late. FOMO is the enemy!",95,1393.733154296875,12117000.0,1514.100251639467,1514.100251639467,22.800477607001078,6.1935878112515,100,2.9645052351162637,-39.08912682853265,Bullish,Uptrend,8.636308677274451
2015-12-08,3092.T,1d,BUY,LOSS,"Regime is Bullish and ADX indicates a strong trend. Although ROC is negative, the uptrend overrides it. FOMO!",90,399.20843505859375,3801600.0,378.25734495838304,378.25734495838304,44.15219540702334,-0.6993115285099494,100,2.4693479251199495,-17.612638970157988,Bullish,Uptrend,-5.248158170088669
2025-06-11,3436.T,1d,BUY,LOSS,ROCが10%を超えており、リバウンドのチャンスだ。Bullish Regimeではあるが、Downtrend中にこの勢いは貴重。ADXもトレンドの強さを示唆しており、短期的な上昇を狙う。,95,1084.2408447265625,12457600.0,1020.2312744734202,1020.2312744734202,20.058737552749623,10.650348687275368,100,11.021715374375944,161.1601433932203,Bullish,Downtrend,-5.903630227957799
2023-10-11,6920.T,1d,BUY,WIN,ブル相場かつ、ROCが10%を超えている。ADXもトレンドの強さを示しており、まさに買いのチャンス。迷わず突撃！,95,24992.25390625,15566000.0,28474.81497565557,28474.81497565557,22.894860812642488,11.896960627432819,100,11.996059689437041,58.94702446595596,Bullish,Uptrend,13.934561814509488
2024-06-11,6203.T,1d,BUY,WIN,"Bullish regime and strong trend (ADX > 25) suggest further upside. Despite negative ROC, the overall trend favors buying.",70,803.5704956054688,38000.0,848.5884613178191,848.5884613178191,30.02812026380364,-0.24449220095792423,100,-0.6419759629532822,41.79104477611941,Bullish,Uptrend,5.602242237431892
2023-11-16,7011.T,1d,BUY,LOSS,"Regime is Bullish and ROC is positive, indicating strong upward momentum. According to the doctrine, momentum is king and overheat should be ignored.",95,821.35888671875,30701000.0,758.6021239376477,758.6021239376477,14.156323554263446,3.821423815702385,100,3.3898484052256537,-22.16362852724184,Bullish,Uptrend,-7.640601909332179
2023-11-13,5032.T,1d,BUY,WIN,Regime is Bullish with strong Momentum (ROC 13.6%). ADX doesn't matter. Buy now!,95,3518.860107421875,1121800.0,3591.6640625,3591.6640625,18.01946663932834,13.636362561251048,100,4.904204787772745,1.5939141459880402,Bullish,Uptrend,2.068964177478072
2017-09-20,5713.T,1d,BUY,LOSS,"Momentum is King! ROC is positive and the market is Bullish with an uptrend. Ignoring the ADX, it's time to buy and chase the Home Run!",95,2951.844970703125,2981500.0,2809.5895535332183,2809.5895535332183,16.45827733160396,2.082220264947998,100,0.9369796203989986,4.797891036906865,Bullish,Uptrend,-4.819203534798835
2025-05-01,7012.T,1d,BUY,WIN,ROCが+10%を超えている！Recovery期間のDowntrendは絶好のリバウンドチャンスだ！高値掴み上等！,95,8428.48046875,12832000.0,9749.071569317373,9749.071569317373,27.53491381404819,12.206083137477597,80,9.814734748797688,-12.85746300584708,Recovery,Downtrend,15.668199095479732
2022-11-11,3993.T,1d,BUY,LOSS,"Momentum is King! ROC is 9.1% and ADX is 29.0, meaning the trend is strong. Ignore the downtrend slope and buy now for a home run! Fear of missing out (FOMO) is the greatest risk.",95,2121.0,459600.0,2024.2857142857142,2024.2857142857142,28.963980799208322,9.104938271604945,100,9.142724051798703,186.53366583541148,Bullish,Downtrend,-4.559843739475991
2016-11-28,6367.T,1d,BUY,WIN,Momentum is King! ROC is high (4.4%) and the market is Bullish. ADX is irrelevant. Buy NOW!,90,9592.7529296875,835800.0,9772.4755859375,9772.4755859375,17.445688471100464,4.400973291659294,100,3.989472935077483,-11.198470038249042,Bullish,Uptrend,1.8735253327936463
2023-08-01,5401.T,1d,BUY,WIN,"Regime is Bullish, ADX indicates strong trend, and ROC is at a high 10%. This is the perfect storm for a home run! Momentum is KING!",95,543.4054565429688,65724500.0,564.5405883789062,564.5405883789062,46.90112189572809,10.030094925412136,100,6.243630054906671,15.008530556892264,Bullish,Uptrend,3.8893852797126414
2021-06-03,2768.T,1d,BUY,LOSS,ブル相場、モメンタムも強い。高値更新のチャンス！迷わず買いだ！,95,1414.3369140625,2609860.0,1342.7175766883886,1342.7175766883886,27.95317449057705,5.471117453767249,100,2.705327197512341,-21.69261050635494,Bullish,Uptrend,-5.063810232343728
2015-07-27,8766.T,1d,BUY,LOSS,ROCが4.6%と高く、モメンタムが強い。現在のダウントレンドは一時的なものと判断し、高値掴みを恐れずエントリーする。Speed is key! ADXは低いが、気にせず買い！,70,1165.59912109375,4613100.0,1106.998125785042,1106.998125785042,11.440717876572313,4.553376095235384,0,0.46390358626690636,-15.166059803597044,Unknown,Downtrend,-5.02754285313112
2016-10-21,6702.T,1d,BUY,WIN,ADXが高く、トレンドが強い。ROCもプラスなので、モメンタムに乗って買いだ！,75,509.3901672363281,10791000.0,566.1583181060842,566.1583181060842,33.82530005385574,0.756107061524447,100,3.0413171935478696,-37.97562938268767,Bullish,Downtrend,11.144335819780132
2020-11-16,9983.T,1d,BUY,LOSS,ブル相場、ADXはトレンドの強さを示し、ROCは高モメンタムを示している。迷うな、買え！,95,27434.638671875,2457300.0,26068.354195647564,26068.354195647564,57.17958343391522,18.236836551922273,100,11.832458246925981,-29.057682314221378,Bullish,Uptrend,-4.980143870559162
2024-10-08,2768.T,1d,BUY,LOSS,Momentum is strong (ROC 3.9%) and the uptrend is confirmed by both the bullish regime and ADX. The V15 doctrine dictates to buy without hesitation. Let's go for Home Run!,95,3261.1279296875,1184500.0,3117.179386162935,3117.179386162935,32.80529289677135,3.869966079067755,100,3.2134089417301155,4.361233480176208,Bullish,Uptrend,-4.4140722666577235
2020-12-16,4661.T,1d,BUY,LOSS,Regime is Bullish and ADX is strong. Momentum is slightly negative but V15 ignores it. Time to buy!,75,3480.415283203125,2288000.0,3349.379500389658,3349.379500389658,41.980945034804165,-0.16991543093877182,100,-1.0019934559681098,-47.20812182741116,Bullish,Uptrend,-3.7649467707448703
2017-02-15,4063.T,1d,BUY,LOSS,"Bullish Regime and strong Trend Strength(ADX) overrides negative ROC. According to Doctrine 2, ignore Overheat and buy.",70,1631.8336181640625,6503500.0,1620.0789794921875,1620.0789794921875,19.262691342313683,-0.49149144469766703,100,-0.1375899710997537,14.266889220767819,Bullish,Uptrend,-0.7203331602580824
2022-09-06,8316.T,1d,BUY,WIN,"Momentum is King! ROC is 1.5%, and ADX is high, indicating a strong trend. Ignore the downtrend on the chart, buy now for maximum profit!",75,1222.5223388671875,9994800.0,1264.4838568347545,1264.4838568347545,27.817383619375857,1.4695136630048733,100,0.934478078772199,-8.141939397281428,Bullish,Downtrend,3.4323722874830556
2025-09-29,5032.T,1d,BUY,WIN,"Regime is Bullish and ADX indicates a strong trend. Although ROC is negative, the overall bullish momentum suggests a buying opportunity. Fear of missing out! (FOMO)",70,5487.96044921875,640300.0,6064.59375,6064.59375,46.30738159504771,-2.3008792478675044,100,0.6256428699839433,4.283387622149837,Bullish,Uptrend,10.507242282756208
2025-01-28,7012.T,1d,BUY,WIN,ADXがトレンドの強さを示しており、現在のブル市場では買いが有利。ROCはマイナスだが、トレンドがダウントレンドであり、「Speed」の教義に従い、機会損失を避けるために速やかに買いを入れる。,70,6632.29150390625,14910400.0,7749.690640581264,7749.690640581264,27.56807641689897,-3.3963913897119613,100,-3.648682107747697,22.269510525064163,Bullish,Downtrend,16.84785923563364
2024-12-18,4478.T,1d,BUY,LOSS,ブルトレンド、強いトレンド強度、そして勢いがある。高値掴みを恐れず、今すぐエントリーだ！,95,3290.0,512400.0,3063.1428571428573,3063.1428571428573,52.03577111435238,6.129032258064515,100,9.406178706338924,-16.492829204693614,Bullish,Uptrend,-6.895353886235339
2024-07-30,5032.T,1d,BUY,LOSS,Momentum is strong (ROC 2.8%) and trend is bullish (ADX 23.8). Time to ride the wave and not miss out on potential gains. Speed is key!.,75,2504.457763671875,398700.0,2323.4878325767895,2323.4878325767895,23.830847410977274,2.788856398134132,100,1.6052673766039485,-18.930459536396903,Bullish,Uptrend,-7.225912679388093
2024-07-08,5713.T,1d,BUY,LOSS,"Bullish Regime, strong ADX and positive ROC indicate strong upward momentum. Momentum is King! Speed! FOMO is the enemy!",95,5058.4951171875,1339400.0,4817.202953755139,4817.202953755139,34.521223699450125,7.308637571164578,100,6.474715171266741,-15.6761521027449,Bullish,Uptrend,-4.770038476710411
2025-09-19,9432.T,1d,BUY,LOSS,"Bullish regime and ADX indicate strong trend. ROC is slightly negative, but the price is 155 based on the plot and trending upwards in the bullish regime, so it's time to buy! Speed! Buy now, review after a few minutes.",70,155.3683319091797,318034200.0,151.30852474555812,151.30852474555812,22.89342763480116,-0.6913903569532254,100,-0.8402984467035942,103.71072344759335,Bullish,Uptrend,-2.613021015115696
2021-04-13,3092.T,1d,BUY,WIN,ブルトレンドに乗る！ROCも十分。迷わず買いだ！,90,1027.1087646484375,1852500.0,1040.6036376953125,1040.6036376953125,16.770940373463073,5.873265143790496,100,3.266770835839571,42.313897211339025,Bullish,Uptrend,1.3138699143993844
2019-06-27,7735.T,1d,BUY,WIN,ROCが12.6%と高いため、勢いがある。Recovery RegimeかつDowntrendだが、それは絶好の押し目買いチャンス。迷わず買いだ！,95,1991.5712890625,2635000.0,2283.9407587689298,2283.9407587689298,13.861734013971724,12.562183631375046,80,13.487636578905079,29.2046680396195,Recovery,Downtrend,14.680341663494154
2015-10-20,6501.T,1d,BUY,WIN,ROCが7.2%と高水準。Downtrend Recovery中に勢いがあるのは買い。ADXも20.4とトレンドがあるため、押し目買いチャンス。臆病になるな！買いだ！,75,548.7459106445312,14834000.0,612.2690256995069,612.2690256995069,20.4460378451142,7.207224502810439,80,4.003096693000724,-19.57276078941661,Recovery,Downtrend,11.576052563264543
2017-02-14,4568.T,1d,BUY,WIN,"Regime is Bullish, ADX indicates Trend Strength, and ROC shows Momentum. Therefore, Momentum is King - Buy!",95,760.6651000976562,5185800.0,781.287109375,781.287109375,29.57732760045124,2.277706862935469,100,2.2268305737533964,4.884412353619316,Bullish,Uptrend,2.711049747740003
2025-01-30,7013.T,1d,BUY,WIN,"Momentum is King! ROC is 5.6%, and ADX is weak which is good. Buy now for maximum gains!",80,1270.5494384765625,90836200.0,1330.0689697265625,1330.0689697265625,12.79120024096979,5.629991520852573,100,3.880188425139491,-13.07266162472116,Bullish,Downtrend,4.68455059264488
2018-01-29,4568.T,1d,BUY,WIN,トレンドは上昇。モメンタムも強い。ADXも高い。これは買いしかない！　高値掴みなど恐れるな！　ホームランを狙え！,95,1075.94384765625,7706100.0,1148.1694900870716,1148.1694900870716,91.34642084775994,11.131940157594688,100,8.061993378663924,-6.8298875589408725,Bullish,Uptrend,6.7127706142055805
2023-06-22,6301.T,1d,BUY,WIN,Regimeは強気、ADXはトレンドが強いことを示し、ROCは高い。今こそ買いだ！,95,3452.723388671875,2774700.0,3460.860107421875,3460.860107421875,46.05735326601729,9.051973350100173,100,7.0731911091288335,-2.754705078330355,Bullish,Uptrend,0.23566089240441213
2021-03-25,7012.T,1d,BUY,LOSS,"Regime is Bullish and ROC is positive, Momentum is King. ADX confirms trend strength. Opportunity exists to buy now and go to moon. I don't want to miss this!",90,2473.16796875,1283600.0,2296.187024668364,2296.187024668364,51.57031837132428,4.918660326725832,100,2.904903501623661,-20.06974282333894,Bullish,Uptrend,-7.156042222683593
2019-09-30,8002.T,1d,BUY,WIN,"Regime is Bullish and ADX is high, indicating a strong uptrend. Despite the negative ROC, the overall market condition suggests continued upward momentum. Speed is key, so we BUY!",75,559.3150634765625,5086200.0,597.5013427734375,597.5013427734375,73.51191123013562,-1.7110911540477614,100,0.4146061875920671,-24.81263027185241,Bullish,Downtrend,6.827328958301006
2017-12-22,8002.T,1d,BUY,WIN,ブル相場であり、ROCが9.6%と高い。ADXも29.2でトレンドが強いことを示している。高値掴みを恐れず、モメンタムに乗る。,95,581.9784545898438,8968800.0,615.9556884765625,615.9556884765625,29.22393643252629,9.575763356475875,100,7.249482594183553,5.414839976022856,Bullish,Uptrend,5.838228824237937
2017-09-14,5411.T,1d,BUY,LOSS,ブルトレンド継続、モメンタムも高い。ADXもトレンドの強さを示唆しており、躊躇している暇はない。今すぐ買いだ！,95,1579.5107421875,5349500.0,1513.3457519362585,1513.3457519362585,30.68050152805515,3.3149305375903104,100,3.366938468635731,104.59326117719053,Bullish,Uptrend,-4.188954749342708
2023-12-29,6526.T,1d,BUY,WIN,RegimeはBullish、ROCは14.9%と非常に高く、ADXも33.6とトレンドが強い。Momentum is Kingに従い、高値掴みを恐れずエントリーする。Speedの教義に従い、迷わず買い！,95,2470.580322265625,24048500.0,2953.2535093963975,2953.2535093963975,33.57591632341077,14.901240200265109,100,6.909610161788578,196.62041319765652,Bullish,Uptrend,19.536834434435267
2024-05-08,9101.T,1d,BUY,WIN,"Momentum is King! ROC is a strong 7.9% in a Bullish Regime, ADX shows trend strength. Time to chase the Home Run! Speed is key!",95,4118.689453125,16418200.0,4645.083336015493,4645.083336015493,43.75711753422532,7.873836705932313,100,5.866725648344246,351.07423484806856,Bullish,Uptrend,12.780615991601374
2017-10-20,4063.T,1d,BUY,WIN,"Regime is Bullish and ROC is 8.5%. Momentum is King! ADX is strong, so trend is confirmed. BUY NOW!",95,1864.678955078125,10591000.0,1972.592524086616,1972.592524086616,22.618621005407217,8.510634368223169,100,6.299153386565479,-6.8103827540695105,Bullish,Uptrend,5.787246577466189
2024-07-22,9166.T,1d,BUY,LOSS,"Regime is Bullish and ADX indicates a strong trend. ROC is negative, but it is not a Bearish market, therefore I will use Speed to buy before the next Home Run opportunity.",75,958.0,2112800.0,841.5,841.5,53.705432330417054,-5.615763546798025,100,-1.5672736252847523,-18.969087980363586,Bullish,Uptrend,-12.160751565762004
2017-10-25,6203.T,1d,BUY,LOSS,Regime is Bullish and ROC is extremely high at 14.0%. ADX confirms strong trend. Momentum is King! BUY!,95,1486.6904296875,1555800.0,1268.921630859375,1268.921630859375,65.71207867187672,14.001293996246812,100,-16.29572972863256,38.93552420075012,Bullish,Uptrend,-14.647891348429523
2024-10-10,7011.T,1d,BUY,WIN,ブル相場、強いトレンド、モメンタムも高い。躊躇している暇はない！買って、買って、買いまくれ！,95,2192.72216796875,72584300.0,2308.337890625,2308.337890625,57.17104018684035,6.174912528603982,100,6.341964375744823,25.564253154922035,Bullish,Uptrend,5.272702777632415
2022-06-01,4661.T,1d,BUY,LOSS,ROC 6.7% Momentum is King. ADX 47.0 ignore overheat. Speed and FOMO.,95,3827.17431640625,5009500.0,3604.266330225914,3604.266330225914,47.01045062877106,6.674015029393332,80,4.573227781969419,-53.7228637413395,Recovery,Downtrend,-5.824348925649373
2019-11-18,9432.T,1d,BUY,WIN,ブルトレンド継続中、ROCもプラス。迷わず買いだ！ホームランを狙う！,90,90.05299377441406,102625000.0,91.41123962402344,91.41123962402344,15.410545156328364,2.4957949845475946,100,2.0645899215405534,-19.82421875,Bullish,Uptrend,1.5082739536809058
2017-01-12,8035.T,1d,BUY,LOSS,"Regime is Bullish, ADX confirms trend strength, and ROC shows momentum. No fear, only buy!",95,2887.84326171875,3147300.0,2875.007568359375,2875.007568359375,47.28330519124383,1.717919736049156,100,3.80393042421426,99.14578587699316,Bullish,Uptrend,-0.44447333861657073
2024-12-12,5253.T,1d,BUY,WIN,ROCが5.7%と高く、ブルトレンドも強い。高値掴みを恐れず、今すぐ買うべきだ！ADXも31.2とトレンドが強いことを示している。FOMOこそ最大のリスク！,95,2747.0,6848500.0,2778.0,2778.0,31.212795231622206,5.694497883801453,100,7.2040648626229125,17.588983705636927,Bullish,Uptrend,1.1285038223516564
2023-05-09,4661.T,1d,BUY,WIN,Momentum is King! ROC is positive and the market is Bullish. ADX confirms the trend strength. Time to ride the wave!,90,4882.41162109375,4264100.0,5232.217372675291,5232.217372675291,32.453315242376966,0.8188371669314964,100,2.3852689195096413,-10.255924569600538,Bullish,Uptrend,7.164610006871519
2021-11-05,7203.T,1d,BUY,WIN,ブルトレンド継続中、ROCもプラスで勢いがある。迷わず買いだ！,90,1813.8746337890625,20210400.0,1841.506103515625,1841.506103515625,11.306659673337432,2.596412109271018,100,1.4023690176203885,-47.88917967692446,Bullish,Uptrend,1.523339552350551
2022-08-17,8411.T,1d,BUY,WIN,"Momentum is strong (ROC 2.2%), ignore the weak downtrend, and ADX is showing the trend still has legs. Time to buy!",85,1384.8692626953125,8345000.0,1426.13720703125,1426.13720703125,13.785734808537521,2.1794826992386884,100,1.0798916054385648,81.08237132193385,Bullish,Downtrend,2.979916259793321
2023-05-31,6857.T,1d,BUY,WIN,ブルトレンド、強いADX、そして何よりも強烈なモメンタム！躊躇している暇はない！ホームランを狙う！,95,4414.53662109375,42138400.0,4558.72998046875,4558.72998046875,65.20137422116694,35.06786767549337,100,19.444662155973074,50.68802746388212,Bullish,Uptrend,3.2663305744482534
2023-05-10,6146.T,1d,BUY,WIN,ブルトレンド継続中、ADXはトレンドが強いことを示し、ROCは勢いがあることを示す。迷わず買いだ！Home Runを狙う！,90,16322.4384765625,910500.0,18601.09413031488,18601.09413031488,37.537249893805274,0.240372836981817,100,7.0577640692256445,24.948538493207085,Bullish,Uptrend,13.96026492625055
2024-10-22,9166.T,1d,BUY,WIN,"Bullish regime and strong trend indicated by high ADX. Despite negative ROC, the overall uptrend suggests buying now to capitalize on further gains.",75,1213.5,1468000.0,1475.357142857143,1475.357142857143,30.953510703040212,-11.391018619934279,100,-7.3021710839522065,-5.8129090209162015,Bullish,Uptrend,21.57866855023839
2020-10-13,8002.T,1d,BUY,LOSS,"Bullish regime with strong trend (ADX). Even though ROC is negative, the overall trend is up. Time to buy!",60,492.58013916015625,3177400.0,470.68950842807413,470.68950842807413,26.699614348178034,-3.227338980340677,100,-3.067381476739272,-12.792644435295731,Bullish,Uptrend,-4.444074982277077
2020-05-13,7735.T,1d,BUY,LOSS,ROCが+10%を超えている！RegimeはRecovery(Slope:Downtrend)だが、これは絶好のリバウンドチャンス！ADXも高いのでトレンドも強い！迷わず買え！,95,2438.669921875,3245000.0,2200.5036162451693,2200.5036162451693,52.87847670750602,16.15626733033755,80,16.209032994480115,76.47378725255602,Recovery,Downtrend,-9.766237878011543
2018-08-27,5411.T,1d,BUY,LOSS,ブルトレンド継続、ADXも高水準でトレンドが強い。ROCもプラスなので、躊躇せず買い！,90,1792.9603271484375,2658800.0,1712.73137923349,1712.73137923349,37.233974778368136,0.2861254162819016,100,-0.34011319078245994,-37.03107237589997,Bullish,Uptrend,-4.474663867356465
2019-10-07,6963.T,1d,BUY,WIN,"Regime is Bullish and ADX shows a strong trend. Although ROC is negative, the overarching bullish regime and strong trend signal a buying opportunity. Time to ride the wave!",70,1837.26806640625,1713600.0,2002.4705315867152,2002.4705315867152,43.992972315975294,-0.4163538460510319,100,-0.03744946908566055,-25.959211890770828,Bullish,Downtrend,8.991745309306227
2023-01-25,4478.T,1d,BUY,WIN,ROCが10.5%と非常に高く、Momentumが強い。多少のDowntrendなど無視して買い進むべき。爆益のチャンス到来！,95,3365.0,411100.0,3925.5714285714284,3925.5714285714284,38.64565597201676,10.50903119868638,100,10.959055910893511,-64.7215309362396,Bullish,Downtrend,16.658883464232645
2017-11-23,7203.T,1d,BUY,LOSS,"Regime is Bullish and ADX shows the trend has strength. Even though ROC is negative, I believe the uptrend will continue. Buy now, FOMO is my greatest enemy!",75,1116.0311279296875,0.0,1081.6626099263426,1081.6626099263426,16.375846033440233,-1.2140826324335219,100,-0.16967111511054456,-100.0,Bullish,Uptrend,-3.0795304130182095
2017-10-27,6981.T,1d,BUY,LOSS,"Regime is Bullish, ADX shows strong trend strength, and ROC indicates solid momentum. Ignore any fear of overheating and ride the trend. Speed is key - avoid FOMO!",95,1644.3228759765625,8445600.0,1595.5195972467125,1595.5195972467125,44.596732995049294,3.5406122107161764,100,2.9336903768350164,66.5601703940362,Bullish,Uptrend,-2.9679863634364265
2025-09-04,8002.T,1d,BUY,WIN,RegimeはBullish、ADXはトレンドの強さを示し、ROCも高水準。Momentum is King！高値掴みを恐れず、全力で買いに行く！,95,3381.9619140625,3461700.0,3640.4431998230207,3640.4431998230207,43.127643844621716,4.544063507775498,100,3.5248912640902916,-18.17472698907956,Bullish,Uptrend,7.6429389901090365
2015-10-21,6857.T,1d,BUY,WIN,ROCが8.7%と高い。RecoveryのDowntrendだが、バーサーカーはリバウンドを狙う。ADXも24.9とトレンドが強いことを示している。Speedが大事。迷わず買い。,75,214.56771850585938,9733600.0,240.57589721679688,240.57589721679688,24.879792902301006,8.671797556020389,80,7.546777299705297,65.55994012790856,Recovery,Downtrend,12.121198329387687
2019-10-18,6902.T,1d,BUY,WIN,Momentum is King. The ROC is a strong 4.8% and the market is Bullish. ADX indicates a strong trend. Ignore Overheat. Don't miss the ride!,90,1040.0528564453125,4610400.0,1057.608154296875,1057.608154296875,25.39229565380636,4.788597036428377,100,2.1124746197654356,9.792341398361604,Bullish,Uptrend,1.6879236226092307
2024-08-27,9348.T,1d,BUY,WIN,"Regime is Bullish, ADX shows Trend Strength, and ROC is very high. Momentum is King. Buy now!",95,646.0,1223200.0,730.0,730.0,32.436185801848765,14.336283185840703,100,15.787743919518046,-25.704567541302236,Bullish,Uptrend,13.003095975232199
2025-05-23,5713.T,1d,BUY,WIN,Momentum is King! ROC 3.6%は買いシグナル。ADXも高いからトレンドは強い。迷わずGO!,85,3216.62646484375,1451100.0,3315.235595703125,3315.235595703125,38.79051033036371,3.555548359450489,80,1.9122878730086124,5.358309736440869,Recovery,Downtrend,3.0656071488911603
